ID,Category,Clause_Name,Language,Keywords,Risk_Score,Impact_Level,Reason,Recommendation,Business_Impact
997,Dangerous,Mandatory Supply from Franchisor,EN,"mandatory supply, buy from franchisor, captive supply, inflated supply prices",20,High,Forces purchases of supplies only from the franchisor at non-market prices.,Allow approved alternative suppliers meeting quality standards.,Captive supply pricing quietly extracts margin from every unit.
998,Dangerous,Mandatory Supply from Franchisor,FR,"approvisionnement obligatoire auprès du franchiseur, prix gonflés",20,High,Force l'achat des fournitures uniquement auprès du franchiseur à des prix hors marché.,Autoriser des fournisseurs alternatifs agréés respectant les normes de qualité.,Des prix d'approvisionnement captifs extraient discrètement la marge de chaque unité.
999,Dangerous,Mandatory Supply from Franchisor,ID,"wajib pasokan dari pemberi waralaba, beli dari pewaralaba, harga pasokan digelembungkan",20,High,Memaksa pembelian pasokan hanya dari pemberi waralaba dengan harga non-pasar.,Izinkan pemasok alternatif yang disetujui dan memenuhi standar mutu.,Harga pasokan terkurung diam-diam menyedot margin dari setiap unit.
1000,Dangerous,Personal Guarantee Survives Transfer,EN,"personal guarantee survives, transfer liability, guarantor after sale, lingering guarantee",20,High,Keeps the franchisee personally liable even after selling the franchise.,Release the guarantee upon an approved transfer to a qualified buyer.,You remain on the hook for a business you no longer own or control.
1001,Dangerous,Personal Guarantee Survives Transfer,FR,"garantie personnelle survivant au transfert, responsabilité après vente",20,High,Maintient le franchisé personnellement responsable même après la vente de la franchise.,Libérer la garantie lors d'un transfert agréé à un acheteur qualifié.,Vous restez engagé pour une entreprise que vous ne possédez ni ne contrôlez plus.
1002,Dangerous,Personal Guarantee Survives Transfer,ID,"jaminan pribadi tetap berlaku setelah pengalihan, tanggung jawab setelah jual",20,High,Membuat penerima waralaba tetap bertanggung jawab pribadi bahkan setelah menjual waralaba.,Lepaskan jaminan saat pengalihan yang disetujui kepada pembeli yang memenuhi syarat.,Anda tetap menanggung bisnis yang tak lagi Anda miliki atau kendalikan.
1003,Dangerous,Liquidated Damages Full Term on Termination,EN,"liquidated damages full term, future royalties, lost future fees, accelerated damages",20,High,Demands all projected royalties for the entire remaining term on termination.,"Limit damages to actual proven losses, not full-term projections.",Early exit triggers crushing payment for years of hypothetical future fees.
1004,Dangerous,Liquidated Damages Full Term on Termination,FR,"dommages forfaitaires sur toute la durée à la résiliation, redevances futures",20,High,Exige toutes les redevances projetées pour la durée restante en cas de résiliation.,"Limiter les dommages aux pertes réelles prouvées, non aux projections.",Une sortie anticipée déclenche un paiement écrasant d'années de redevances hypothétiques.
1005,Dangerous,Liquidated Damages Full Term on Termination,ID,"ganti rugi penuh sisa masa saat pemutusan, royalti masa depan, ganti rugi dipercepat",20,High,Menuntut seluruh royalti proyeksi untuk sisa masa berlaku saat pemutusan.,"Batasi ganti rugi pada kerugian nyata yang terbukti, bukan proyeksi sisa masa.",Keluar lebih awal memicu pembayaran berat atas bertahun-tahun biaya masa depan yang hipotetis.
1006,Dangerous,Resale Price Maintenance,EN,"resale price maintenance, RPM, fixed pricing, mandated retail price, price floor",20,High,Dictates the exact resale prices the distributor must charge customers.,Set only suggested prices; preserve the reseller's pricing freedom.,Pricing flexibility is lost and antitrust exposure is created.
1007,Dangerous,Resale Price Maintenance,FR,"prix de revente imposé, RPM, prix de détail dicté, prix plancher",20,High,Dicte les prix exacts de revente que le distributeur doit pratiquer.,N'indiquer que des prix conseillés; préserver la liberté tarifaire du revendeur.,La flexibilité tarifaire est perdue et un risque de droit de la concurrence est créé.
1008,Dangerous,Resale Price Maintenance,ID,"penetapan harga jual kembali, RPM, harga ritel ditentukan, harga dasar",20,High,Menentukan harga jual kembali pasti yang harus dikenakan distributor kepada pelanggan.,Tetapkan hanya harga yang disarankan; pertahankan kebebasan penetapan harga penjual.,Fleksibilitas harga hilang dan timbul paparan hukum persaingan usaha.
1009,Dangerous,Termination Without Cure for Standards,EN,"termination no cure, standards breach, no remedy period, instant termination standards",20,High,Allows instant termination for any standards lapse with no chance to cure.,Provide a reasonable cure period for non-critical standards issues.,"A minor, fixable lapse ends the entire franchise overnight."
1010,Dangerous,Termination Without Cure for Standards,FR,"résiliation sans régularisation pour non-respect des normes, fin immédiate",20,High,"Permet une résiliation immédiate pour tout manquement aux normes, sans possibilité de correction.",Prévoir un délai de régularisation raisonnable pour les manquements non critiques.,Un manquement mineur et corrigeable met fin à toute la franchise du jour au lendemain.
1011,Dangerous,Termination Without Cure for Standards,ID,"pemutusan tanpa perbaikan untuk standar, pelanggaran standar, tanpa masa perbaikan",20,High,Mengizinkan pemutusan seketika untuk pelanggaran standar apa pun tanpa kesempatan memperbaiki.,Berikan masa perbaikan yang wajar untuk masalah standar yang tidak kritis.,Kelalaian kecil yang bisa diperbaiki mengakhiri seluruh waralaba seketika.
1012,Dangerous,Unilateral System Standard Change,EN,"system standard change, unilateral changes, new requirements, costly mandates",15,Medium,Lets the franchisor impose costly new system standards at any time.,"Require notice, reasonableness, and cost-sharing for major new standards.",Endless mandated changes force unbudgeted spending on the franchisee.
1013,Dangerous,Unilateral System Standard Change,FR,"modification unilatérale des normes du système, nouvelles exigences coûteuses",15,Medium,Permet au franchiseur d'imposer de coûteuses nouvelles normes à tout moment.,"Exiger préavis, caractère raisonnable et partage des coûts pour les nouvelles normes majeures.",Des changements imposés sans fin forcent des dépenses non budgétées au franchisé.
1014,Dangerous,Unilateral System Standard Change,ID,"perubahan standar sistem sepihak, persyaratan baru, mandat mahal",15,Medium,Mengizinkan pemberi waralaba memberlakukan standar sistem baru yang mahal kapan saja.,"Wajibkan pemberitahuan, kewajaran, dan pembagian biaya untuk standar baru yang besar.",Perubahan wajib tanpa henti memaksa pengeluaran tak teranggarkan pada penerima waralaba.
1015,Dangerous,Amendment by Posting,EN,"amendment by posting, change terms online, unilateral amendment, posted changes binding",20,High,Lets one party change the contract just by posting new terms online.,"Require signed, mutual written amendments for any change.",Terms you agreed to can be rewritten unilaterally without your knowledge.
1016,Dangerous,Amendment by Posting,FR,"modification par simple publication, changement des conditions en ligne",20,High,Permet à une partie de modifier le contrat par simple publication de nouvelles conditions.,"Exiger des avenants écrits, signés et mutuels pour toute modification.",Les conditions acceptées peuvent être réécrites unilatéralement à votre insu.
1017,Dangerous,Amendment by Posting,ID,"amandemen lewat unggahan, ubah ketentuan daring, perubahan diunggah mengikat",20,High,Mengizinkan satu pihak mengubah kontrak hanya dengan mengunggah ketentuan baru daring.,Wajibkan amandemen tertulis bersama yang ditandatangani untuk setiap perubahan.,Ketentuan yang Anda setujui dapat ditulis ulang secara sepihak tanpa sepengetahuan Anda.
1018,Dangerous,Deemed Consent by Silence,EN,"deemed consent, silence is acceptance, no response means yes, automatic agreement",20,High,Treats your silence as automatic agreement to new terms or changes.,"Require affirmative, express consent; silence should never bind.",You are bound to changes you never saw or actively agreed to.
1019,Dangerous,Deemed Consent by Silence,FR,"consentement réputé par le silence, le silence vaut acceptation",20,High,Traite votre silence comme un accord automatique à de nouvelles conditions.,Exiger un consentement exprès et positif; le silence ne doit jamais engager.,Vous êtes lié à des changements que vous n'avez jamais vus ni acceptés.
1020,Dangerous,Deemed Consent by Silence,ID,"persetujuan dianggap dari diam, diam berarti setuju, tanpa balasan berarti ya",20,High,Memperlakukan diam Anda sebagai persetujuan otomatis atas ketentuan atau perubahan baru.,Wajibkan persetujuan tegas dan positif; diam tidak boleh pernah mengikat.,Anda terikat pada perubahan yang tak pernah Anda lihat atau setujui secara aktif.
1021,Dangerous,Entire Agreement Excluding Fraud,EN,"entire agreement, exclude fraud, no reliance, disclaim representations, integration",20,High,"Bars all claims for pre-contract misrepresentations, even fraudulent ones.",Carve out fraud and fraudulent misrepresentation from any reliance exclusion.,Outright lies that induced the deal become unactionable.
1022,Dangerous,Entire Agreement Excluding Fraud,FR,"clause d'intégralité excluant la fraude, absence de confiance, déni de déclarations",20,High,"Interdit toute action pour fausses déclarations précontractuelles, même frauduleuses.",Exclure la fraude et le dol de toute clause de non-confiance.,Des mensonges flagrants ayant provoqué l'accord deviennent inattaquables.
1023,Dangerous,Entire Agreement Excluding Fraud,ID,"klausul keseluruhan kecuali penipuan, tanpa kebergantungan, sangkal pernyataan",20,High,"Menghalangi semua klaim atas pernyataan keliru prakontrak, bahkan yang menipu.",Kecualikan penipuan dan pernyataan menipu dari klausul penyangkalan kebergantungan apa pun.,Kebohongan nyata yang mendorong kesepakatan menjadi tak dapat digugat.
1024,Dangerous,No Oral Modification Trap,EN,"no oral modification, NOM clause, only written changes, ignore practice",15,Medium,"Voids any agreed change unless in a signed writing, even long-followed practice.",Allow modification by consistent conduct or course of dealing.,"Real, mutually-followed arrangements are denied because they were not signed."
1025,Dangerous,No Oral Modification Trap,FR,"piège de non-modification orale, clause NOM, ignorer la pratique",15,Medium,"Annule toute modification convenue sauf écrit signé, même une pratique suivie de longue date.",Permettre la modification par un comportement constant ou un usage établi.,Des arrangements réels et mutuellement suivis sont niés faute de signature.
1026,Dangerous,No Oral Modification Trap,ID,"jebakan tanpa modifikasi lisan, klausul NOM, hanya perubahan tertulis",15,Medium,"Membatalkan perubahan yang disepakati kecuali tertulis dan ditandatangani, bahkan praktik yang lama dijalankan.",Izinkan modifikasi melalui perilaku konsisten atau kebiasaan transaksi.,Pengaturan nyata yang dijalankan bersama disangkal karena tidak ditandatangani.
1027,Dangerous,Loser Pays All Costs,EN,"loser pays, fee shifting, all costs, prevailing party, full cost recovery",15,Medium,Forces the losing party to pay all of the winner's legal costs in full.,Limit fee recovery to reasonable amounts or follow default cost rules.,Even meritorious claims become too risky to bring for fear of total costs.
1028,Dangerous,Loser Pays All Costs,FR,"le perdant paie tous les frais, transfert intégral des coûts",15,Medium,Force la partie perdante à payer l'intégralité des frais juridiques du gagnant.,Limiter le recouvrement à des montants raisonnables ou suivre les règles par défaut.,Même des demandes fondées deviennent trop risquées par peur des coûts totaux.
1029,Dangerous,Loser Pays All Costs,ID,"yang kalah bayar semua biaya, pengalihan biaya, pemulihan biaya penuh",15,Medium,Memaksa pihak yang kalah membayar seluruh biaya hukum pemenang secara penuh.,Batasi pemulihan biaya pada jumlah wajar atau ikuti aturan biaya standar.,Bahkan klaim yang berdasar menjadi terlalu berisiko diajukan karena takut biaya total.
1030,Dangerous,Survival of All Obligations,EN,"survival of all, everything survives, perpetual obligations, no clean exit",15,Medium,Makes nearly all obligations survive termination indefinitely.,Specify which limited obligations survive and for how long.,There is no clean exit; duties and exposure linger forever.
1031,Dangerous,Survival of All Obligations,FR,"survie de toutes les obligations, aucune sortie nette",15,Medium,Fait survivre presque toutes les obligations indéfiniment après résiliation.,Préciser quelles obligations limitées survivent et pour combien de temps.,Il n'y a pas de sortie nette; devoirs et exposition persistent à jamais.
1032,Dangerous,Survival of All Obligations,ID,"keberlangsungan semua kewajiban, semua tetap berlaku, tanpa keluar bersih",15,Medium,Membuat hampir semua kewajiban tetap berlaku tanpa batas setelah pemutusan.,Tentukan kewajiban terbatas mana yang tetap berlaku dan untuk berapa lama.,Tidak ada keluar yang bersih; kewajiban dan paparan bertahan selamanya.
1033,Dangerous,Unilateral Notice Address Control,EN,"notice address, unilateral change, deemed received, notice trap, service of notice",15,Medium,Lets one party control notice rules so notices are deemed received unfairly.,Require confirmed delivery and mutual control over notice mechanics.,Critical deadlines pass because notices are deemed received but never seen.
1034,Dangerous,Unilateral Notice Address Control,FR,"contrôle unilatéral de l'adresse de notification, avis réputé reçu",15,Medium,Permet à une partie de contrôler les règles d'avis pour qu'ils soient réputés reçus injustement.,Exiger une remise confirmée et un contrôle mutuel des modalités d'avis.,Des délais critiques expirent car les avis sont réputés reçus mais jamais vus.
1035,Dangerous,Unilateral Notice Address Control,ID,"kendali alamat pemberitahuan sepihak, dianggap diterima, jebakan pemberitahuan",15,Medium,Mengizinkan satu pihak mengendalikan aturan pemberitahuan sehingga dianggap diterima secara tak adil.,Wajibkan pengiriman terkonfirmasi dan kendali bersama atas mekanisme pemberitahuan.,Tenggat penting terlewat karena pemberitahuan dianggap diterima namun tak pernah dilihat.
1036,Dangerous,Electronic Acceptance Binds Affiliates,EN,"electronic acceptance, bind affiliates, clickwrap binds group, broad acceptance",15,Medium,Treats one click as binding all your affiliates and the whole corporate group.,Limit acceptance to the contracting entity with explicit authority.,Entities that never agreed become legally bound by another's click.
1037,Dangerous,Electronic Acceptance Binds Affiliates,FR,"acceptation électronique engageant les filiales, clic engageant le groupe",15,Medium,Considère un clic comme engageant toutes vos filiales et tout le groupe.,Limiter l'acceptation à l'entité contractante dûment habilitée.,Des entités n'ayant jamais consenti se trouvent liées par le clic d'une autre.
1038,Dangerous,Electronic Acceptance Binds Affiliates,ID,"penerimaan elektronik mengikat afiliasi, clickwrap mengikat grup",15,Medium,Memperlakukan satu klik sebagai mengikat semua afiliasi Anda dan seluruh grup perusahaan.,Batasi penerimaan pada entitas yang berkontrak dengan kewenangan tegas.,Entitas yang tak pernah setuju menjadi terikat secara hukum oleh klik pihak lain.
1039,Dangerous,Waiver of Class Arbitration,EN,"class arbitration waiver, no collective arbitration, individual only, mass claim bar",15,Medium,"Bars combining similar claims, forcing slow, costly individual arbitrations only.",Preserve the option of collective or coordinated proceedings for common issues.,Small but widespread harms become impractical to pursue individually.
1040,Dangerous,Waiver of Class Arbitration,FR,"renonciation à l'arbitrage collectif, arbitrage individuel uniquement",15,Medium,"Interdit de regrouper des demandes similaires, n'imposant que de lents arbitrages individuels.",Préserver l'option de procédures collectives ou coordonnées pour les questions communes.,Des préjudices faibles mais répandus deviennent impraticables à poursuivre individuellement.
1041,Dangerous,Waiver of Class Arbitration,ID,"pelepasan arbitrase kelompok, hanya arbitrase individu, larangan klaim massal",15,Medium,"Melarang penggabungan klaim serupa, memaksa hanya arbitrase individual yang lambat dan mahal.",Pertahankan opsi proses kolektif atau terkoordinasi untuk persoalan bersama.,Kerugian kecil namun meluas menjadi tidak praktis dikejar secara individual.
1042,Dangerous,Unilateral Set-Off Across Contracts,EN,"set-off across contracts, global set-off, net across deals, cross-contract offset",20,High,Lets one party offset debts across all unrelated contracts between you.,"Limit set-off to the specific contract and mutual, liquidated amounts.",A dispute in one deal lets them seize money owed under another.
1043,Dangerous,Unilateral Set-Off Across Contracts,FR,"compensation entre tous les contrats, compensation globale",20,High,Permet à une partie de compenser des dettes entre tous les contrats sans rapport.,Limiter la compensation au contrat concerné et aux montants mutuels et liquides.,Un litige dans un accord leur permet de saisir des sommes dues au titre d'un autre.
1044,Dangerous,Unilateral Set-Off Across Contracts,ID,"set-off lintas kontrak, set-off global, offset antar kesepakatan",20,High,Mengizinkan satu pihak mengimbangi utang di seluruh kontrak yang tak terkait di antara Anda.,Batasi set-off pada kontrak tertentu dan jumlah yang timbal balik serta pasti.,Sengketa di satu kesepakatan memungkinkan mereka menyita uang yang terutang di kesepakatan lain.
1045,Dangerous,Most Favored Customer Audit Intrusion,EN,"MFC audit, most favored, pricing audit, disclose all deals, benchmark intrusion",15,Medium,Requires disclosing all your other customer pricing to prove MFC compliance.,Limit verification to a neutral third-party certification.,Confidential pricing to other customers is exposed to a counterparty.
1046,Dangerous,Most Favored Customer Audit Intrusion,FR,"intrusion d'audit client le plus favorisé, divulgation de tous les accords",15,Medium,Exige de divulguer tous vos prix clients pour prouver la conformité au client le plus favorisé.,Limiter la vérification à une certification neutre par un tiers.,Des prix confidentiels d'autres clients sont exposés à une contrepartie.
1047,Dangerous,Most Favored Customer Audit Intrusion,ID,"intrusi audit pelanggan paling diutamakan, ungkap semua kesepakatan",15,Medium,Mengharuskan mengungkap semua harga pelanggan lain Anda untuk membuktikan kepatuhan MFC.,Batasi verifikasi pada sertifikasi pihak ketiga yang netral.,Harga rahasia kepada pelanggan lain terpapar kepada pihak lawan.
1048,Dangerous,Unilateral Indemnity Control of Defense,EN,"control of defense, indemnitor control, no settlement consent, defense takeover",15,Medium,Lets the indemnitor control your legal defense and settle without your consent.,Retain consent rights over settlements affecting you and choice of counsel.,Your interests are bargained away in settlements you cannot approve.
1049,Dangerous,Unilateral Indemnity Control of Defense,FR,"contrôle unilatéral de la défense par l'indemnisant, transaction sans accord",15,Medium,Permet à l'indemnisant de contrôler votre défense et de transiger sans votre accord.,Conserver un droit de consentement sur les transactions et le choix de l'avocat.,Vos intérêts sont bradés dans des transactions que vous ne pouvez approuver.
1050,Dangerous,Unilateral Indemnity Control of Defense,ID,"kendali pembelaan sepihak oleh penjamin, penyelesaian tanpa persetujuan",15,Medium,Mengizinkan penjamin mengendalikan pembelaan hukum Anda dan menyelesaikan tanpa persetujuan Anda.,Pertahankan hak persetujuan atas penyelesaian yang memengaruhi Anda dan pemilihan penasihat hukum.,Kepentingan Anda dikorbankan dalam penyelesaian yang tak dapat Anda setujui.
1051,Dangerous,Perpetual Audit of Former Partners,EN,"audit former partners, post-exit audit, perpetual audit rights, ongoing inspection",15,Medium,Allows auditing former partners' records indefinitely after they leave.,"Limit post-exit audits to a short, defined window relevant to the relationship.",Departed parties face open-ended scrutiny and disruption for years.
1052,Dangerous,Perpetual Audit of Former Partners,FR,"audit perpétuel des anciens associés, inspection après le départ",15,Medium,Permet d'auditer indéfiniment les dossiers d'anciens associés après leur départ.,Limiter les audits post-départ à une courte fenêtre définie et pertinente.,Les partis sortants subissent un contrôle sans fin et des perturbations pendant des années.
1053,Dangerous,Perpetual Audit of Former Partners,ID,"audit abadi mantan mitra, audit pasca-keluar, hak audit permanen",15,Medium,Mengizinkan audit catatan mantan mitra tanpa batas waktu setelah mereka keluar.,Batasi audit pasca-keluar pada jendela singkat yang ditentukan dan relevan dengan hubungan.,Pihak yang keluar menghadapi pengawasan tanpa akhir dan gangguan selama bertahun-tahun.
1054,Dangerous,Unilateral Currency of Judgment,EN,"currency of judgment, judgment currency clause, FX on judgment, conversion date control",15,Medium,Lets one party choose the currency and conversion date for any judgment.,"Fix a neutral judgment currency and a fair, defined conversion date.",Recovery can be eroded by adverse currency timing controlled by the other side.
1055,Dangerous,Unilateral Currency of Judgment,FR,"monnaie de jugement unilatérale, date de conversion contrôlée",15,Medium,Permet à une partie de choisir la monnaie et la date de conversion de tout jugement.,Fixer une monnaie de jugement neutre et une date de conversion équitable et définie.,Le recouvrement peut être érodé par un calendrier de change défavorable.
1056,Dangerous,Unilateral Currency of Judgment,ID,"mata uang putusan sepihak, tanggal konversi dikendalikan, nilai tukar atas putusan",15,Medium,Mengizinkan satu pihak memilih mata uang dan tanggal konversi untuk putusan apa pun.,Tetapkan mata uang putusan netral dan tanggal konversi yang adil dan ditentukan.,Pemulihan dapat tergerus oleh waktu nilai tukar merugikan yang dikendalikan pihak lawan.
1057,Dangerous,Unilateral Termination for Convenience (No Wind-Down),EN,"termination for convenience, no wind-down, abrupt exit, no transition, strand work",20,High,"Lets one party exit instantly with no wind-down, transition, or payment for work-in-progress.","Require notice, payment for work performed, and an orderly transition period.",Half-finished projects are abandoned with costs stranded and no recovery.
1058,Dangerous,Unilateral Termination for Convenience (No Wind-Down),FR,"résiliation pour convenance sans liquidation, sortie abrupte sans transition",20,High,"Permet à une partie de sortir instantanément sans liquidation, transition ni paiement des en-cours.","Exiger un préavis, le paiement des travaux réalisés et une transition ordonnée.","Des projets à moitié achevés sont abandonnés, les coûts perdus sans recouvrement."
1059,Dangerous,Unilateral Termination for Convenience (No Wind-Down),ID,"pemutusan demi kenyamanan sepihak (tanpa penyelesaian), keluar mendadak tanpa transisi",20,High,"Mengizinkan satu pihak keluar seketika tanpa penyelesaian, transisi, atau pembayaran pekerjaan berjalan.","Wajibkan pemberitahuan, pembayaran pekerjaan yang dilakukan, dan masa transisi yang teratur.",Proyek setengah jadi ditinggalkan dengan biaya terdampar dan tanpa pemulihan.
1060,Dangerous,Mandatory Press Release Approval,EN,"press release approval, publicity control, no announcement, gag on deal, communications veto",15,Medium,Gives one party veto over all your public communications mentioning the deal.,Limit approval to references that disclose confidential terms only.,"Routine, legitimate announcements are blocked or indefinitely delayed."
1061,Dangerous,Mandatory Press Release Approval,FR,"approbation obligatoire des communiqués, veto sur les communications",15,Medium,Donne à une partie un veto sur toutes vos communications publiques mentionnant l'accord.,Limiter l'approbation aux références divulguant des conditions confidentielles.,Des annonces légitimes et courantes sont bloquées ou indéfiniment retardées.
1062,Dangerous,Mandatory Press Release Approval,ID,"wajib persetujuan siaran pers, kendali publisitas, veto komunikasi",15,Medium,Memberi satu pihak veto atas semua komunikasi publik Anda yang menyebut kesepakatan.,Batasi persetujuan hanya pada rujukan yang mengungkap ketentuan rahasia.,Pengumuman rutin yang sah diblokir atau ditunda tanpa batas waktu.
1063,Dangerous,Unilateral Exclusivity Extension,EN,"exclusivity extension, auto-extend exclusivity, lock-up extension, unilateral renewal exclusivity",20,High,Lets one party unilaterally extend an exclusivity or lock-up period.,Fix exclusivity duration; require mutual agreement to extend.,You stay locked out of other opportunities at the other party's discretion.
1064,Dangerous,Unilateral Exclusivity Extension,FR,"extension unilatérale d'exclusivité, prolongation du verrouillage",20,High,Permet à une partie de prolonger unilatéralement une période d'exclusivité ou de verrouillage.,Fixer la durée d'exclusivité; exiger un accord mutuel pour la prolonger.,Vous restez écarté d'autres opportunités au gré de l'autre partie.
1065,Dangerous,Unilateral Exclusivity Extension,ID,"perpanjangan eksklusivitas sepihak, perpanjang lock-up, perpanjangan otomatis eksklusivitas",20,High,Mengizinkan satu pihak memperpanjang masa eksklusivitas atau lock-up secara sepihak.,Tetapkan durasi eksklusivitas; wajibkan kesepakatan bersama untuk memperpanjang.,Anda tetap terkunci dari peluang lain atas kebijakan pihak lawan.
1066,Dangerous,Mandatory Most-Favored Terms Across All Future Deals,EN,"most favored terms, future deals, retroactive MFN, apply best terms forever",20,High,Forces you to extend any better terms you ever give anyone to this party forever.,"Limit MFN to comparable deals and a defined period, with carve-outs.",Every future negotiation is constrained by a perpetual ratchet to one party.
1067,Dangerous,Mandatory Most-Favored Terms Across All Future Deals,FR,"conditions les plus favorables sur tous les accords futurs, MFN perpétuel",20,High,"Vous force à étendre à cette partie, à jamais, toute meilleure condition accordée à autrui.","Limiter la clause MFN à des accords comparables et une période définie, avec exceptions.",Chaque négociation future est contrainte par un cliquet perpétuel au profit d'une partie.
1068,Dangerous,Mandatory Most-Favored Terms Across All Future Deals,ID,"ketentuan paling diutamakan di semua kesepakatan masa depan, MFN abadi",20,High,Memaksa Anda memberikan ketentuan lebih baik apa pun yang pernah Anda beri siapa pun ke pihak ini selamanya.,"Batasi MFN pada kesepakatan sebanding dan periode tertentu, dengan pengecualian.",Setiap negosiasi masa depan dibatasi oleh ratchet abadi untuk satu pihak.
1069,Dangerous,Unilateral Data Use for Marketing Without Limit,EN,"marketing use unlimited, data for marketing, broad marketing rights, repurpose data",15,Medium,Allows unlimited reuse of your data and identity for the vendor's marketing.,"Restrict marketing use to named, pre-approved instances with opt-out.",Your brand and data are exploited for promotion you never agreed to.
1070,Dangerous,Unilateral Data Use for Marketing Without Limit,FR,"usage marketing illimité des données, réutilisation à des fins promotionnelles",15,Medium,Autorise une réutilisation illimitée de vos données et identité pour le marketing du fournisseur.,Restreindre l'usage marketing à des cas nommés et préapprouvés avec opposition.,Votre marque et vos données sont exploitées pour une promotion non consentie.
1071,Dangerous,Unilateral Data Use for Marketing Without Limit,ID,"penggunaan data untuk pemasaran tanpa batas, hak pemasaran luas, gunakan ulang data",15,Medium,Mengizinkan penggunaan ulang tanpa batas atas data dan identitas Anda untuk pemasaran vendor.,Batasi penggunaan pemasaran pada kasus tertentu yang disetujui sebelumnya dengan opsi menolak.,Merek dan data Anda dieksploitasi untuk promosi yang tak pernah Anda setujui.
1072,Dangerous,Liability Cap Below Fees Paid,EN,"liability cap below fees, tiny cap, nominal liability, cap less than fees",20,High,"Caps total liability far below even the fees you paid, gutting all remedies.","Set the cap at a meaningful multiple of fees, with carve-outs for key risks.",Even total vendor failure yields recovery smaller than what you paid.
1073,Dangerous,Liability Cap Below Fees Paid,FR,"plafond de responsabilité inférieur aux frais payés, responsabilité dérisoire",20,High,"Plafonne la responsabilité bien en deçà des frais payés, anéantissant tout recours.","Fixer le plafond à un multiple significatif des frais, avec exceptions pour les risques clés.",Même une défaillance totale du fournisseur donne un recouvrement inférieur au montant payé.
1074,Dangerous,Liability Cap Below Fees Paid,ID,"plafon tanggung jawab di bawah biaya dibayar, plafon kecil, tanggung jawab nominal",20,High,"Membatasi total tanggung jawab jauh di bawah biaya yang Anda bayar, menghapus semua upaya hukum.","Tetapkan plafon pada kelipatan biaya yang berarti, dengan pengecualian untuk risiko utama.",Bahkan kegagalan total vendor menghasilkan pemulihan lebih kecil dari yang Anda bayar.
1075,Dangerous,Unilateral Suspension of Performance,EN,"suspend performance, unilateral suspension, stop service, withhold work, halt at will",20,High,Lets one party suspend its own performance at will while you stay bound.,Limit suspension to defined material breaches with notice and cure.,Service can be halted at any time while your obligations continue.
1076,Dangerous,Unilateral Suspension of Performance,FR,"suspension unilatérale de la prestation, arrêt du service à volonté",20,High,Permet à une partie de suspendre sa propre prestation à volonté pendant que vous restez tenu.,"Limiter la suspension à des manquements graves définis, avec préavis et régularisation.",Le service peut être stoppé à tout moment alors que vos obligations continuent.
1077,Dangerous,Unilateral Suspension of Performance,ID,"penangguhan kinerja sepihak, hentikan layanan, tahan pekerjaan, berhenti sesuka hati",20,High,Mengizinkan satu pihak menangguhkan kinerjanya sendiri sesuka hati sementara Anda tetap terikat.,Batasi penangguhan pada pelanggaran material yang ditentukan dengan pemberitahuan dan perbaikan.,Layanan dapat dihentikan kapan saja sementara kewajiban Anda tetap berjalan.
1078,Dangerous,Mandatory Liquidated Damages for Disclosure,EN,"liquidated damages disclosure, fixed penalty per breach, NDA penalty, per-incident damages",20,High,Sets huge fixed penalties for any confidentiality slip regardless of actual harm.,Tie remedies to proven actual damages or a genuine pre-estimate of loss.,"A trivial, harmless disclosure triggers a disproportionate, punitive payment."
1079,Dangerous,Mandatory Liquidated Damages for Disclosure,FR,"dommages forfaitaires obligatoires pour divulgation, pénalité fixe par manquement",20,High,"Fixe d'énormes pénalités forfaitaires pour toute fuite de confidentialité, sans égard au préjudice réel.",Lier les recours aux dommages réels prouvés ou à une estimation sincère de la perte.,Une divulgation triviale et inoffensive déclenche un paiement punitif disproportionné.
1080,Dangerous,Mandatory Liquidated Damages for Disclosure,ID,"ganti rugi tertentu wajib untuk pengungkapan, penalti tetap per pelanggaran, denda per insiden",20,High,Menetapkan penalti tetap besar untuk setiap kebocoran kerahasiaan tanpa memandang kerugian nyata.,Kaitkan upaya hukum pada kerugian nyata yang terbukti atau perkiraan kerugian yang tulus.,Pengungkapan sepele yang tak berbahaya memicu pembayaran hukuman yang tak proporsional.
1081,Dangerous,Unilateral Reclassification of Worker,EN,"reclassify worker, contractor reclassification, deny employee status, misclassification",20,High,Lets the company reclassify your status to strip benefits and protections.,Fix worker classification and align it with the true nature of the relationship.,"Benefits, protections, and rights vanish through a paperwork relabeling."
1082,Dangerous,Unilateral Reclassification of Worker,FR,"reclassification unilatérale du travailleur, déni du statut de salarié",20,High,Permet à l'entreprise de reclasser votre statut pour supprimer avantages et protections.,Fixer la classification et l'aligner sur la nature réelle de la relation.,"Avantages, protections et droits disparaissent par un simple changement d'étiquette."
1083,Dangerous,Unilateral Reclassification of Worker,ID,"reklasifikasi pekerja sepihak, klasifikasi ulang kontraktor, sangkal status karyawan",20,High,Mengizinkan perusahaan mengubah status Anda untuk menghapus tunjangan dan perlindungan.,Tetapkan klasifikasi pekerja dan selaraskan dengan sifat sebenarnya hubungan kerja.,"Tunjangan, perlindungan, dan hak lenyap lewat pelabelan ulang administratif."
