ID,Category,Clause_Name,Language,Keywords,Risk_Score,Impact_Level,Reason,Recommendation,Business_Impact
448,Dangerous,Uncapped Reporting Penalty,EN,"reporting, penalty, uncapped",20,High,Growing daily fine for late report.,Cap administrative fines.,Massive fines.
449,Dangerous,Uncapped Reporting Penalty,FR,"rapport, pénalité, illimitée",20,High,Amende quotidienne croissante.,Plafonner les amendes admin.,Amendes massives.
450,Dangerous,Uncapped Reporting Penalty,ID,penalti laporan tak terbatas,20,High,Denda harian naik terus.,Batasi denda admin.,Denda besar.
451,Dangerous,Uncapped Shipping Liability,EN,"shipping liability, transport indemnity, freight damage, uncapped shipping",25,Critical,"Holds the supplier fully liable for transit delays or damages without cap, even when using third-party carriers.","Limit shipping liability to the cost of freight or standard carrier limits, and exclude indirect damages.",A single major shipping accident could bankrupt the supplier due to unlimited delay claims.
452,Dangerous,Uncapped Shipping Liability,FR,"responsabilité transport illimitée, indemnité fret, avarie transport",25,Critical,"Rend le fournisseur responsable des retards ou dommages de transport sans plafond, même via tiers.",Limiter la responsabilité au coût du fret et exclure les dommages indirects.,Un accident de transport majeur peut faillir le fournisseur en raison de réclamations illimitées.
453,Dangerous,Uncapped Shipping Liability,ID,"tanggung jawab pengiriman tanpa batas, ganti rugi transportasi, kerusakan kargo",25,Critical,"Menyebabkan pemasok bertanggung jawab penuh atas keterlambatan transit atau kerusakan tanpa batas, bahkan saat menggunakan kurir pihak ketiga.","Batasi tanggung jawab pengiriman pada biaya pengiriman atau batas kurir standar, dan kecualikan ganti rugi tidak langsung.",Satu kecelakaan pengiriman besar dapat membangkrutkan pemasok akibat klaim keterlambatan tanpa batas.
454,Dangerous,Uncapped Storage Fees,EN,"storage fees, data storage, uncapped rates, excess usage",20,High,"Charges variable storage rates without a cap, leading to unexpected exponential fees.",Implement a clear tier-based pricing structure with a maximum fee cap.,Skyrocketing operational expenses if data volume grows faster than expected.
455,Dangerous,Uncapped Storage Fees,FR,"frais de stockage, stockage de données, tarifs non plafonnés",20,High,"Facture des tarifs de stockage variables sans plafond, entraînant des frais imprévus.",Mettre en œuvre une structure tarifaire par paliers avec un plafond maximum.,Flambée des dépenses opérationnelles en cas de croissance rapide des données.
456,Dangerous,Uncapped Storage Fees,ID,"biaya penyimpanan, penyimpanan data, tarif tanpa batas, penggunaan berlebih",20,High,"Mengenakan tarif penyimpanan variabel tanpa batas, menyebabkan biaya eksponensial tak terduga.",Terapkan struktur harga berbasis tingkatan dengan batas biaya maksimum.,Biaya operasional yang membubung tinggi jika volume data tumbuh lebih cepat dari perkiraan.
457,Dangerous,Uncapped Support Hours,EN,"unlimited support hours, endless support request, uncapped troubleshooting",20,High,Requires the provider to provide unlimited customer support hours without additional fees.,"Include a monthly cap on support hours (e.g., 20 hours/month) and charge extra for overage.","Support team is overwhelmed by non-critical client inquiries, raising delivery costs."
458,Dangerous,Uncapped Support Hours,FR,"heures assistance illimitées, support sans limite, dépannage gratuit",20,High,Oblige le fournisseur à fournir des heures de support client illimitées sans frais supplémentaires.,Prévoir un plafond mensuel (ex. 20 heures/mois) et facturer les dépassements.,"L'équipe support est submergée de demandes non critiques, haussant les coûts de livraison."
459,Dangerous,Uncapped Support Hours,ID,"jam dukungan tanpa batas, permintaan bantuan tanpa akhir, troubleshooting gratis",20,High,Mengharuskan penyedia memberikan jam dukungan pelanggan tanpa batas tanpa biaya tambahan.,Sertakan batas bulanan untuk jam dukungan (misal: 20 jam/bulan) dan kenakan biaya atas kelebihan.,"Tim dukungan kewalahan oleh pertanyaan klien tidak penting, meningkatkan biaya pengiriman."
460,Dangerous,Uncapped Support Rate Increases,EN,"support increase, maintenance cap, annual price hike",20,High,Allows the vendor to increase annual support and maintenance fees without any percentage limit.,"Cap annual rate increases to a fixed percentage (e.g., maximum 3-5%) or CPI index.",Uncontrollable rising costs for software maintenance year-over-year.
461,Dangerous,Uncapped Support Rate Increases,FR,"hausse support non plafonnée, tarif maintenance, augmentation annuelle",20,High,Permet au fournisseur d'augmenter les frais de support annuel sans aucune limite de pourcentage.,Plafonner les augmentations à un pourcentage fixe (ex. max 3-5%) ou à l'indice des prix.,Coûts de maintenance logiciels croissants et incontrôlables d'une année sur l'autre.
462,Dangerous,Uncapped Support Rate Increases,ID,"kenaikan tarif dukungan tanpa batas, batas pemeliharaan, kenaikan harga tahunan",20,High,Mengizinkan vendor menaikkan biaya dukungan dan pemeliharaan tahunan tanpa batas persentase.,Batasi kenaikan tarif tahunan pada persentase tetap (misal: maksimum 3-5%) atau indeks IHK.,Biaya pemeliharaan perangkat lunak yang meningkat tidak terkendali dari tahun ke tahun.
463,Dangerous,Uncapped Transition Costs,EN,"transition costs, migration fees, exit expenses, uncapped",20,High,Allows the vendor to charge unlimited fees during the transition period.,Limit transition costs to a pre-defined capped rate or flat fee.,Unpredictable exit costs make switching vendors financially risky.
464,Dangerous,Uncapped Transition Costs,FR,"frais de transition, coûts de migration, frais de sortie, illimités",20,High,Permet au fournisseur de facturer des frais illimités pendant la transition.,Limiter les coûts de transition à un tarif plafonné ou forfaitaire.,Des coûts de sortie imprévisibles rendent le changement risqué.
465,Dangerous,Uncapped Transition Costs,ID,"biaya transisi, biaya migrasi, biaya keluar, tanpa batas",20,High,Mengizinkan vendor membebankan biaya tanpa batas selama periode transisi.,Batasi biaya transisi ke tarif yang ditentukan sebelumnya atau biaya tetap.,Biaya keluar yang tidak terduga membuat peralihan vendor berisiko finansial.
466,Dangerous,Uncapped Utility Pass-Through,EN,"electricity, water, utility, pass-through, actual cost",20,High,Allowing a provider to charge for utilities without efficiency limits.,Include a 'reasonableness' cap or a fixed monthly utility budget.,Unexpectedly high bills if the provider's building is inefficient.
467,Dangerous,Uncapped Utility Pass-Through,FR,"électricité, eau, charges, refacturation, coût réel",20,High,Refacturation des charges sans limites d'efficacité.,Inclure un plafond de rationalité ou un budget fixe.,Factures imprévues si l'infrastructure est inefficace.
468,Dangerous,Uncapped Utility Pass-Through,ID,"listrik, air, utilitas, biaya aktual",20,High,Mengizinkan penyedia menagih utilitas tanpa batas efisiensi.,Sertakan batas 'kewajaran' atau anggaran utilitas bulanan tetap.,Tagihan tinggi tak terduga jika bangunan penyedia tidak efisien.
469,Dangerous,Unilateral Audit Cost Shift,EN,"audit cost, pay for audit, shift, reimburse",20,High,Requires you to pay for the other party's audit regardless of the outcome.,Only pay for the audit if it uncovers a material discrepancy (>5%).,"Facing frequent, expensive 'fishing expedition' audits on your own dime."
470,Dangerous,Unilateral Audit Cost Shift,FR,"transfert des coûts d'audit, payer pour l'audit, rembourser",20,High,Exige que vous payiez l'audit de l'autre partie quel que soit le résultat.,Ne payer l'audit que s'il révèle un écart significatif (>5 %).,Subir des audits fréquents et coûteux à vos propres frais.
471,Dangerous,Unilateral Audit Cost Shift,ID,"biaya audit, bayar untuk audit, alihkan, ganti rugi",20,High,Mengharuskan Anda membayar audit pihak lain tanpa memandang hasilnya.,Hanya bayar audit jika ditemukan diskrepansi material (>5%).,Menghadapi audit 'ekspedisi memancing' yang sering dan mahal dengan biaya sendiri.
472,Dangerous,Unilateral Change,EN,"unilateral change, sole discretion to modify, right to change without consent",20,High,Gives one party excessive control over the contract's fundamental terms.,Amendments must be in writing and signed by both parties.,Gives one party excessive control over the contract's fundamental terms.
473,Dangerous,Unilateral Change,FR,"modification unilatérale, discrétion exclusive, droit de changer sans consentement",20,High,Donne à une partie un contrôle excessif sur les termes fondamentaux.,Les modifications doivent être écrites et signées par les deux parties.,Gives one party excessive control over the contract's fundamental terms.
474,Dangerous,Unilateral Change,ID,"mengubah secara sepihak, berhak mengubah tanpa persetujuan, modifikasi sepihak",20,High,Pihak lawan bisa mengubah harga atau layanan sesuka hati.,Perubahan harus dilakukan secara tertulis melalui addendum yang disetujui bersama.,Gives one party excessive control over the contract's fundamental terms.
475,Dangerous,Unilateral Contract Term Extension,EN,"unilateral extension, extend term sepihak, prolong contract",20,High,Allows one party to extend the contract duration unilaterally without the other's consent.,Require mutual written agreement or signed addendum for any extension of the contract term.,"Forced into long-term commitment with no exit, even if performance is poor."
476,Dangerous,Unilateral Contract Term Extension,FR,"prorogation unilatérale contrat, prolonger durée unilatéralement",20,High,Permet à une partie de prolonger la durée du contrat unilatéralement sans accord.,Exiger un accord écrit mutuel ou avenant pour toute prolongation de la durée contractuelle.,"Engagement forcé à long terme sans issue, même en cas de mauvaise exécution."
477,Dangerous,Unilateral Contract Term Extension,ID,"perpanjangan kontrak sepihak, perpanjang jangka waktu sepihak",20,High,Mengizinkan satu pihak untuk memperpanjang jangka waktu kontrak secara sepihak tanpa persetujuan pihak lain.,Wajibkan persetujuan tertulis bersama atau addendum yang ditandatangani untuk perpanjangan jangka waktu.,"Terpaksa berkomitmen jangka panjang tanpa jalan keluar, bahkan jika kinerja buruk."
478,Dangerous,Unilateral Convenience Termination,EN,"termination, convenience, no notice",25,Critical,Right to end the contract at any time without warning.,Require at least 30-90 days notice for convenience.,Sudden loss of revenue and stranded resources.
479,Dangerous,Unilateral Convenience Termination,FR,"résiliation, à convenance, sans préavis",25,Critical,Droit de mettre fin au contrat à tout moment sans avertissement.,Exiger un préavis d'au moins 30 à 90 jours pour la résiliation.,Perte soudaine de revenus et ressources immobilisées.
480,Dangerous,Unilateral Convenience Termination,ID,pemutusan hubungan sepihak tanpa alasan,25,Critical,Hak untuk mengakhiri kontrak kapan saja tanpa peringatan.,Wajibkan pemberitahuan minimal 30-90 hari.,Kehilangan pendapatan mendadak.
481,Dangerous,Unilateral Interest Rate Hike,EN,"interest rate hike, unilateral rate change, variable rate increases",25,Critical,Allows the lender to increase the loan's interest rate at their sole discretion without index linkage.,"Tie rate adjustments strictly to public indices (e.g., SOFR, EURIBOR) and limit annual hikes.","Exponential growth of debt obligations, leading to high default risk."
482,Dangerous,Unilateral Interest Rate Hike,FR,"hausse taux intérêt unilatérale, changement taux, augmentation taux",25,Critical,Permet au prêteur d'augmenter le taux d'intérêt à sa discrétion sans lien avec un indice.,Lier les ajustements strictement aux indices publics (ex. Euribor) et limiter les hausses.,"Croissance exponentielle des obligations de dette, entraînant un risque élevé de défaut."
483,Dangerous,Unilateral Interest Rate Hike,ID,"kenaikan suku bunga sepihak, perubahan tarif bunga, peningkatan bunga variabel",25,Critical,Mengizinkan pemberi pinjaman menaikkan suku bunga secara sepihak tanpa keterkaitan indeks.,Hubungkan penyesuaian suku bunga secara ketat ke indeks publik (misal: BI-Rate) dan batasi kenaikan.,"Pertumbuhan eksponensial dari kewajiban utang, menyebabkan risiko gagal bayar yang tinggi."
484,Dangerous,Unilateral Job Role Change,EN,"role change, modify duties, unilateral assignment, job description",15,Medium,Allows the employer to fundamentally change the employee's job duties or title without agreement.,Specify that any material change to the job description requires written amendment signed by both parties.,Constructive demotion and loss of career alignment for the employee.
485,Dangerous,Unilateral Job Role Change,FR,"modification poste unilatérale, changer fonctions, description emploi",15,Medium,Permet à l'employeur de modifier substantiellement les tâches ou le titre sans accord.,Spécifier que toute modification importante exige un avenant signé par les deux parties.,Rétrogradation déguisée et perte d'alignement professionnel pour l'employé.
486,Dangerous,Unilateral Job Role Change,ID,"perubahan peran sepihak, modifikasi tugas, deskripsi pekerjaan sepihak",15,Medium,Mengizinkan pemberi kerja mengubah tugas pekerjaan atau gelar karyawan secara mendasar tanpa persetujuan.,Tentukan bahwa setiap perubahan material pada deskripsi kerja membutuhkan amendemen tertulis yang ditandatangani bersama.,Penurunan jabatan tersembunyi dan hilangnya penyelarasan karier bagi karyawan.
487,Dangerous,Unilateral Partnership Control,EN,"unilateral control, managing partner power, decision veto",25,Critical,Grants a single managing partner the right to make all critical decisions without voting or consultation.,"Require major decisions (e.g., selling assets, taking debt) to have majority or supermajority vote.",Complete loss of control over business direction and assets by other partners.
488,Dangerous,Unilateral Partnership Control,FR,"contrôle unilatéral société, pouvoir associé gérant, veto décisions",25,Critical,Accorde à un seul associé gérant le droit de prendre toutes les décisions stratégiques sans vote.,Exiger que les décisions majeures soient soumises à un vote majoritaire ou qualifié.,Perte totale de contrôle sur l'orientation et les actifs de la société par les autres associés.
489,Dangerous,Unilateral Partnership Control,ID,"kendali kemitraan sepihak, kekuasaan mitra pengelola, veto keputusan",25,Critical,Memberikan hak kepada satu mitra pengelola untuk membuat semua keputusan penting tanpa voting atau konsultasi.,"Wajibkan keputusan besar (misal: menjual aset, berutang) memiliki suara mayoritas atau supermayoritas.",Kehilangan kendali penuh atas arah bisnis dan aset oleh mitra lainnya.
490,Dangerous,Unilateral Partnership Dissolution,EN,"unilateral dissolution, dissolve partnership, close business sepihak",20,High,Allows a single partner to dissolve the entire partnership at any time without mutual agreement or cause.,"Require majority or unanimous vote, or defined trigger events, to dissolve the partnership.","Sudden termination of business operations, forcing asset liquidation at loss."
491,Dangerous,Unilateral Partnership Dissolution,FR,"dissolution unilatérale société, dissoudre partenariat, fermer entreprise",20,High,Permet à un associé unique de dissoudre la société à tout moment sans accord mutuel.,"Exiger un vote majoritaire ou unanime, ou des déclencheurs définis, pour dissoudre la société.","Arrêt soudain des opérations, imposant une liquidation des actifs à perte."
492,Dangerous,Unilateral Partnership Dissolution,ID,"pembubaran kemitraan sepihak, bubarkan bisnis sepihak",20,High,Mengizinkan satu mitra membubarkan seluruh kemitraan kapan saja tanpa persetujuan bersama atau alasan jelas.,"Wajibkan suara mayoritas atau bulat, atau peristiwa pemicu yang ditentukan, untuk membubarkan kemitraan.","Penghentian mendadak operasi bisnis, memaksa likuidasi aset dengan kerugian."
493,Dangerous,Unilateral Payment Schedule Change,EN,"payment schedule, unilateral change, discretion",20,High,The client can change when they pay you without your consent.,Require mutual agreement for any schedule changes.,Severe cash flow instability.
494,Dangerous,Unilateral Payment Schedule Change,FR,changement unilatéral du calendrier de paiement,20,High,Le client peut modifier les dates de paiement sans accord.,Exiger un accord mutuel pour tout changement.,Instabilité de la trésorerie.
495,Dangerous,Unilateral Payment Schedule Change,ID,perubahan jadwal pembayaran sepihak,20,High,Klien dapat mengubah waktu pembayaran tanpa persetujuan.,Wajibkan kesepakatan bersama untuk perubahan jadwal.,Ketidakstabilan arus kas yang parah.
496,Dangerous,Unilateral Quantity Reduction,EN,"quantity reduction, reduce volume, unilateral order change",20,High,Allows the buyer to reduce ordered quantities at any time without paying compensation for setup or raw materials.,Require a minimum notification period and reimbursement for unrecoverable material costs.,"Supplier faces stranded raw materials and unamortized setup costs, causing loss."
497,Dangerous,Unilateral Quantity Reduction,FR,"réduction unilatérale quantité, baisse volume commande",20,High,Permet à l'acheteur de réduire les quantités commandées sans indemniser les frais de préparation.,Exiger un préavis minimum et le remboursement des matières premières non récupérables.,Le fournisseur se retrouve avec des stocks inutilisés et des frais fixes non amortis.
498,Dangerous,Unilateral Quantity Reduction,ID,"pengurangan jumlah sepihak, kurangi volume pesanan",20,High,Mengizinkan pembeli mengurangi jumlah pesanan kapan saja tanpa membayar kompensasi atas persiapan atau bahan baku.,Wajibkan periode pemberitahuan minimum dan ganti rugi untuk biaya bahan yang tidak dapat dipulihkan.,"Pemasok menghadapi penumpukan bahan baku dan biaya persiapan yang belum diamortisasi, menyebabkan kerugian."
499,Dangerous,Unilateral SLA Increase,EN,"SLA, increase, unilateral",25,Critical,Raise uptime for same price.,Include price adjustment.,Unreachable targets.
500,Dangerous,Unilateral SLA Increase,FR,"SLA, augmentation, unilatéral",25,Critical,Hausse de l'uptime au même prix.,Inclure un ajustement de prix.,Objectifs inatteignables.
501,Dangerous,Unilateral SLA Increase,ID,kenaikan SLA sepihak,25,Critical,Naikkan uptime harga sama.,Sertakan kenaikan harga.,Target tak tercapai.
502,Dangerous,Unilateral Salary Reduction,EN,"salary reduction, wage cut, unilateral decrease, pay change",25,Critical,Allows the employer to reduce employee wages or compensation at their sole discretion.,Prohibit unilateral compensation cuts; any change must require written employee consent.,"Severe reduction in staff morale, high turnover, and risk of labor lawsuits."
503,Dangerous,Unilateral Salary Reduction,FR,"réduction salaire unilatérale, baisse salaire, rémunération",25,Critical,Permet à l'employeur de réduire le salaire ou la rémunération de l'employé à sa seule discrétion.,Interdire les baisses de salaire unilatérales; tout changement exige l'accord de l'employé.,"Chute du moral du personnel, taux de rotation élevé et risques de litiges prud'homaux."
504,Dangerous,Unilateral Salary Reduction,ID,"pengurangan gaji sepihak, potong upah, penurunan kompensasi",25,Critical,Mengizinkan pemberi kerja untuk mengurangi upah atau kompensasi karyawan secara sepihak.,Larang pemotongan kompensasi sepihak; setiap perubahan wajib meminta persetujuan tertulis karyawan.,"Penurunan drastis moral staf, pergantian karyawan yang tinggi, dan risiko tuntutan hukum ketenagakerjaan."
505,Dangerous,Unilateral Specification Changes,EN,"change specs, modify design, unilateral change, product specification",20,High,Allows one party to modify product or service specifications without approval.,Require mutual written agreement for any changes to technical specifications.,Receiving substandard or incompatible products that do not meet requirements.
506,Dangerous,Unilateral Specification Changes,FR,"modification spécifications, changer design, unilatéral, spécifications produit",20,High,Permet à une partie de modifier les spécifications du produit sans accord.,Exiger un accord écrit mutuel pour toute modification des spécifications techniques.,Réception de produits non conformes ou incompatibles avec les besoins.
507,Dangerous,Unilateral Specification Changes,ID,"ubah spesifikasi sepihak, modifikasi desain, spesifikasi produk",20,High,Mengizinkan satu pihak memodifikasi spesifikasi produk atau layanan tanpa persetujuan.,Wajibkan persetujuan tertulis bersama untuk setiap perubahan spesifikasi teknis.,Menerima produk di bawah standar atau tidak kompatibel yang tidak memenuhi kebutuhan.
508,Dangerous,Unlimited Audit Rights,EN,"audit, inspection, books, records, access, anytime",20,High,Allows invasive and frequent audits without prior notice or scope limitations.,Limit audits to once per year with at least 30 days written notice and defined scope.,Operational disruption and exposure of sensitive trade secrets or unrelated proprietary data.
509,Dangerous,Unlimited Audit Rights,FR,"audit, inspection, livres, registres, accès, à tout moment",20,High,Permet des audits invasifs et fréquents sans préavis ni limitation de portée.,Limiter les audits à un par an avec un préavis écrit d'au moins 30 jours et une portée définie.,Perturbation opérationnelle et exposition de secrets commerciaux sensibles ou de données non liées.
510,Dangerous,Unlimited Audit Rights,ID,"audit, inspeksi, buku, catatan, akses, kapan saja",20,High,Memungkinkan audit invasif dan sering tanpa pemberitahuan sebelumnya atau batasan ruang lingkup.,Batasi audit satu kali per tahun dengan pemberitahuan tertulis minimal 30 hari dan ruang lingkup yang ditentukan.,Gangguan operasional dan paparan rahasia dagang sensitif atau data milik orang lain yang tidak terkait.
511,Dangerous,Unlimited Background Check Duration,EN,"continuous vetting, recurring checks, monthly",15,Medium,Subjecting staff to deep background checks every month.,Limit recurring checks to once per year unless an incident occurs.,Ongoing administrative burden and erosion of employee trust.
512,Dangerous,Unlimited Background Check Duration,FR,"enquête continue, contrôles récurrents, mensuels",15,Medium,Enquêtes de moralité approfondies chaque mois.,Limiter les contrôles récurrents à une fois par an.,Charge administrative continue et érosion de la confiance.
513,Dangerous,Unlimited Background Check Duration,ID,"verifikasi berkelanjutan, pemeriksaan berulang, bulanan",15,Medium,Menundukkan staf pada pemeriksaan latar belakang setiap bulan.,Batasi pemeriksaan berulang satu kali per tahun.,Beban administratif berkelanjutan dan pengikisan kepercayaan.
514,Dangerous,Unlimited Background Checks,EN,"background check, vetting, criminal record, continuous",15,Medium,The right to investigate employees' private lives at any time.,Limit checks to initial hiring and staff with sensitive access.,Invasion of employee privacy and potential legal claims.
515,Dangerous,Unlimited Background Checks,FR,"vérification des antécédents, enquête, continu",15,Medium,Droit d'enquêter sur la vie privée des employés sans limite.,Limiter les contrôles à l'embauche pour le personnel sensible.,Atteinte à la vie privée et risques de poursuites.
516,Dangerous,Unlimited Background Checks,ID,"pemeriksaan latar belakang, verifikasi, kontinu",15,Medium,Hak menyelidiki kehidupan pribadi karyawan kapan saja tanpa batas.,Batasi pemeriksaan pada perekrutan awal dan staf akses sensitif.,Invasi privasi karyawan dan potensi klaim hukum.
517,Dangerous,Unlimited Data Access Rights,EN,"data access, proprietary information, logs, scraping, retrieval",25,Critical,Grants the counterparty full access to sensitive business data without strict necessity.,Limit data access to what is strictly necessary for the performance of services.,High risk of intellectual property theft and violations of third-party data privacy.
518,Dangerous,Unlimited Data Access Rights,FR,"droits d'accès aux données, informations propriétaires, scraping",25,Critical,Accorde à la contrepartie un accès complet aux données sensibles sans nécessité stricte.,Limiter l'accès aux données à ce qui est strictement nécessaire à l'exécution des services.,Risque élevé de vol de propriété intellectuelle et de violation de la confidentialité des données.
519,Dangerous,Unlimited Data Access Rights,ID,"akses data, informasi kepemilikan, log, scraping, pengambilan",25,Critical,Memberikan hak akses penuh kepada lawan janji atas data bisnis sensitif tanpa keharusan yang ketat.,Batasi akses data hanya pada apa yang benar-benar diperlukan untuk kinerja layanan.,Risiko tinggi pencurian kekayaan intelektual dan pelanggaran privasi data pihak ketiga.
520,Dangerous,Unlimited Data Breach Liability,EN,"data breach, liability, uncapped",25,Critical,Total responsibility for any data hack regardless of fault.,Cap liability for data breaches at a reasonable amount.,Potential bankruptcy from a single security incident.
521,Dangerous,Unlimited Data Breach Liability,FR,responsabilité illimitée pour fuite de données,25,Critical,Responsabilité totale pour tout piratage sans faute prouvée.,Plafonner la responsabilité à un montant raisonnable.,Risque de faillite en cas d'incident.
522,Dangerous,Unlimited Data Breach Liability,ID,tanggung jawab kebocoran data tak terbatas,25,Critical,Tanggung jawab total atas peretasan data tanpa memandang kesalahan.,Batasi tanggung jawab kebocoran data pada jumlah yang wajar.,Potensi kebangkrutan dari satu insiden keamanan.
523,Dangerous,Unlimited Data Retrieval Costs,EN,"biaya pengambilan, ekstraksi data, per catatan, tidak terbatas",25,Critical,Mengenakan biaya tersembunyi yang sangat tinggi untuk mengambil data Anda kembali.,Batasi biaya pengambilan data dan transisi pada jumlah tetap yang wajar.,Situasi 'tebusan' finansial saat mencoba pindah ke vendor baru.
524,Dangerous,Unlimited Data Retrieval Costs,FR,"coûts de récupération de données illimités, extraction",25,Critical,Facturer des frais exorbitants pour récupérer vos propres données.,Plafonner les frais de récupération à un montant fixe et raisonnable.,Situation de 'rançon' financière lors du passage à un nouveau vendeur.
525,Dangerous,Unlimited Data Retrieval Costs,ID,"biaya pengambilan, ekstraksi data, per catatan, tidak terbatas",25,Critical,Mengenakan biaya tersembunyi yang sangat tinggi untuk mengambil data Anda kembali.,Batasi biaya pengambilan data dan transisi pada jumlah tetap yang wajar.,Situasi 'tebusan' finansial saat mencoba pindah ke vendor baru.
526,Dangerous,Unlimited Employee Data Access,EN,"employee data, personal information, access",25,Critical,Allowing the client to access all private employee records.,Limit data access to project-specific requirements.,Violation of privacy laws and employee trust.
527,Dangerous,Unlimited Employee Data Access,FR,accès illimité aux données des employés,25,Critical,Permettre au client d'accéder à tous les dossiers privés.,Limiter l'accès aux besoins du projet.,Violation de la vie privée.
528,Dangerous,Unlimited Employee Data Access,ID,akses data karyawan tak terbatas,25,Critical,Mengizinkan klien mengakses semua catatan pribadi karyawan.,Batasi akses data pada kebutuhan spesifik proyek.,Pelanggaran UU privasi dan kepercayaan karyawan.
529,Dangerous,Unlimited Free Training,EN,"training, free, unlimited",15,Medium,Teach hundreds for free.,Limit trainees and sessions.,Resource drain.
530,Dangerous,Unlimited Free Training,FR,"formation, gratuite, illimitée",15,Medium,Former des centaines gratuitement.,Limiter les sessions.,Perte de ressources.
531,Dangerous,Unlimited Free Training,ID,pelatihan gratis tak terbatas,15,Medium,Ajar ratusan orang gratis.,Batasi jumlah peserta.,Pemborosan staf.
532,Dangerous,Unlimited Indemnity,EN,"indemnify, defend, hold harmless, unlimited, all claims",25,Critical,Requires one party to pay for all losses without any financial limit.,Limit indemnity to a fixed dollar amount or a multiple of contract fees.,Bankruptcy risk from a single massive third-party claim.
533,Dangerous,Unlimited Indemnity,FR,"indemniser, défendre, dégager de responsabilité, illimité",25,Critical,Exige qu'une partie paie toutes les pertes sans aucune limite financière.,Limiter l'indemnisation à un montant fixe ou un multiple des frais.,Risque de faillite lié à une seule réclamation massive de tiers.
534,Dangerous,Unlimited Indemnity,ID,"ganti rugi, bela, membebaskan, tidak terbatas, semua klaim",25,Critical,Mengharuskan satu pihak membayar semua kerugian tanpa batas finansial apa pun.,Batasi ganti rugi pada jumlah dolar tetap atau kelipatan biaya kontrak.,Risiko kebangkrutan dari satu klaim pihak ketiga yang masif.
535,Dangerous,Unlimited Indemnity for Indirect Damages,EN,"indemnity, indirect damages, uncapped",25,Critical,Requires paying for all indirect losses without a cap.,Limit indemnity to direct damages only.,Potential for astronomical financial claims.
536,Dangerous,Unlimited Indemnity for Indirect Damages,FR,indemnisation illimitée pour dommages indirects,25,Critical,Exige le paiement de toutes les pertes indirectes sans plafond.,Limiter l'indemnité aux seuls dommages directs.,Risque de réclamations astronomiques.
537,Dangerous,Unlimited Indemnity for Indirect Damages,ID,indemnitas tak terbatas untuk kerugian tidak langsung,25,Critical,Mengharuskan membayar semua kerugian tidak langsung tanpa batas.,Batasi ganti rugi hanya pada kerugian langsung.,Potensi klaim finansial yang sangat besar.
538,Dangerous,Unlimited Integration Support,EN,"integration, support",20,High,Support systems you didn't build.,Limit to own APIs only.,Endless debugging.
539,Dangerous,Unlimited Integration Support,FR,"intégration, support",20,High,Supporter des systèmes non créés.,Limiter aux propres API.,Débogage sans fin.
540,Dangerous,Unlimited Integration Support,ID,dukung integrasi tak terbatas,20,High,Dukung sistem luar gratis.,Batasi pada API sendiri.,Debugging tanpa akhir.
541,Dangerous,Unlimited Liability,EN,"unlimited liability, full indemnification, all losses, without limit, total liability",25,Critical,Financial risk is unmeasurable and could bankrupt the entity.,Limit liability to the total amount paid under the agreement.,Financial risk is unmeasurable and could bankrupt the entity.
542,Dangerous,Unlimited Liability,FR,"responsabilité illimitée, indemnisation complète, toutes les pertes, sans limite",25,Critical,Le risque financier est incommensurable et pourrait mener à la faillite.,Limiter la responsabilité au montant total payé au titre de l'accord.,Financial risk is unmeasurable and could bankrupt the entity.
543,Dangerous,Unlimited Liability,ID,"tanggung jawab tak terbatas, ganti rugi penuh, seluruh kerugian",25,Critical,Kerugian finansial bisa melebihi nilai kontrak dan merusak aset perusahaan.,Batasi tanggung jawab maksimal 100% dari nilai kontrak.,Financial risk is unmeasurable and could bankrupt the entity.
544,Dangerous,Unlimited Liability for Negligence,EN,"negligence, unlimited, gross negligence, misconduct, exception",25,Critical,Failing to cap liability even for ordinary negligence during performance.,"Include negligence within the general liability cap, excluding only gross negligence.",Total loss of company assets for a simple human error or mistake.
545,Dangerous,Unlimited Liability for Negligence,FR,"négligence, illimitée, négligence grave, faute, exception",25,Critical,Défaut de plafonner la responsabilité même pour une négligence ordinaire.,"Inclure la négligence dans le plafond général, hors négligence grave.",Perte totale des actifs de la société pour une simple erreur humaine.
546,Dangerous,Unlimited Liability for Negligence,ID,"kelalaian, tidak terbatas, kelalaian berat, pelanggaran, pengecualian",25,Critical,Gagal membatasi tanggung jawab bahkan untuk kelalaian biasa selama kinerja.,"Sertakan kelalaian dalam batas tanggung jawab umum, kecuali hanya untuk kelalaian berat.",Kehilangan total aset perusahaan karena kesalahan manusia yang sederhana.
547,Dangerous,Unlimited Partnership Debt Liability,EN,"partnership debts, unlimited liability, personal liability for debts",25,Critical,Holds all partners personally and unlimitedly liable for any debts incurred by another partner without approval.,"Limit liability to the partner's capital contribution, or require joint approval for debts above a threshold.",A partner's unauthorized borrowing can lead to personal bankruptcy for all other partners.
548,Dangerous,Unlimited Partnership Debt Liability,FR,"responsabilité dettes société illimitée, responsabilité personnelle",25,Critical,Rend tous les associés indéfiniment et solidairement responsables des dettes contractées par un associé sans accord.,Limiter la responsabilité à l'apport en capital ou exiger un accord conjoint pour les dettes.,Un emprunt non autorisé par un associé peut mener à la faillite personnelle des autres.
