ID,Category,Clause_Name,Language,Keywords,Risk_Score,Impact_Level,Reason,Recommendation,Business_Impact
582,Leonine,Provider Responsible for Third Party Infrastructure,EN,"third party infrastructure, ISP, cloud, provider liability",25,Critical,Making the vendor pay for failures in the internet or customer cloud.,Exclude liability for outages caused by third-party utilities.,Provider is sued for a global outage they didn't cause.
583,Leonine,Provider Responsible for Third Party Infrastructure,ID,penyedia bertanggung jawab atas infrastruktur pihak ketiga,25,Critical,Membuat vendor membayar atas kegagalan internet atau cloud pelanggan.,Kecualikan kewajiban atas pemadaman oleh utilitas pihak ketiga.,Penyedia dituntut atas pemadaman global yang bukan salah mereka.
584,Leonine,Provider Responsible for Third Party Infrastructure,FR,fournisseur responsable de l'infrastructure tierce,25,Critical,Faire payer le vendeur pour les pannes internet ou cloud du client.,Exclure la responsabilité pour les pannes causées par des tiers.,Le fournisseur est poursuivi pour une panne mondiale hors de son contrôle.
125,Leonine,One-Sided Profit Sharing,EN,"profit sharing, split, revenue share, disproportionate, 90/10",25,Critical,One party takes the vast majority of profits while the other performs all labor or cost.,"Align profit sharing percentages with actual effort, risk, and capital contribution.",Extremely poor ROI and an unsustainable partnership model leading to eventual failure.
695,Leonine,One-Sided Profit Sharing,ID,"bagi hasil, pembagian, bagi pendapatan, tidak proporsional, 90/10",25,Critical,Satu pihak mengambil sebagian besar keuntungan sementara pihak lain menanggung semua tenaga kerja atau biaya.,"Sejajarkan persentase bagi hasil dengan upaya aktual, risiko, dan kontribusi modal.",ROI yang sangat buruk dan model kemitraan yang tidak berkelanjutan yang menyebabkan kegagalan akhirnya.
696,Leonine,One-Sided Profit Sharing,FR,"partage des bénéfices, répartition, revenus, disproportionné, 90/10",25,Critical,Une partie tire la grande majorité des bénéfices alors que l'autre fournit tout le travail ou les coûts.,"Aligner les pourcentages de partage sur l'effort réel, le risque et la contribution en capital.",ROI extrêmement médiocre et modèle de partenariat non viable menant à un échec final.
126,Leonine,One-Sided Risk Allocation,EN,"liability, risk, entire risk, responsibility, sole cost",25,Critical,Allocates all operational and legal risks to one party regardless of fault or control.,Cap liability at a reasonable amount and align risk with insurance coverage and fault.,Bankruptcy risk from a single catastrophic event that the party could not have prevented.
697,Leonine,One-Sided Risk Allocation,ID,"tanggung jawab, risiko, seluruh risiko, tanggung jawab, biaya tunggal",25,Critical,Mengalokasikan semua risiko operasional dan hukum kepada satu pihak tanpa memandang kesalahan atau kendali.,Batasi tanggung jawab pada jumlah yang wajar and sejajarkan risiko dengan cakupan asuransi dan kesalahan.,Risiko kebangkrutan dari satu peristiwa katastrofik yang tidak dapat dicegah oleh pihak tersebut.
698,Leonine,One-Sided Risk Allocation,FR,"responsabilité, risque, risque total, responsabilité, coût exclusif",25,Critical,Alloue tous les risques opérationnels et juridiques à une seule partie sans égard à la faute.,Plafonner la responsabilité et aligner le risque sur la couverture d'assurance et la faute.,Risque de faillite lié à un seul événement catastrophique que la partie ne pouvait empêcher.
127,Leonine,One-Sided Indemnification,EN,"indemnify, defend, hold harmless, third party, regardless of fault",25,Critical,Requires one party to pay for all third-party claims even if caused by the other party.,Ensure indemnification is mutual and based on the negligent acts of the indemnifying party.,Massive legal expense exposure for mistakes or omissions committed by the counterparty.
699,Leonine,One-Sided Indemnification,ID,"ganti rugi, membela, membebaskan, pihak ketiga, tanpa memandang kesalahan",25,Critical,Mengharuskan satu pihak membayar semua klaim pihak ketiga bahkan jika disebabkan oleh pihak lain.,Pastikan ganti rugi bersifat timbal balik dan didasarkan pada tindakan lalai dari pihak yang memberi ganti rugi.,Paparan biaya hukum besar-besaran untuk kesalahan atau kelalaian yang dilakukan oleh lawan janji.
700,Leonine,One-Sided Indemnification,FR,"indemnisation, défendre, dégager de responsabilité, tiers, sans égard à la faute",25,Critical,Exige qu'une partie paie toutes les réclamations de tiers même causées par l'autre partie.,S'assurer que l'indemnisation est mutuelle et basée sur la négligence de la partie indemnisante.,Exposition massive aux frais juridiques pour des erreurs commises par la contrepartie.
128,Leonine,Exclusive Benefit Distribution,EN,"IP, ownership, data rights, benefits, exploitation",20,High,All intellectual property or data benefits accrue to only one party despite joint effort.,Negotiate joint ownership or shared usage rights for any joint developments.,Loss of future monetization opportunities and strategic disadvantage in the market.
701,Leonine,Exclusive Benefit Distribution,ID,"IP, kepemilikan, hak data, manfaat, eksploitasi",20,High,Semua kekayaan intelektual atau manfaat data hanya menjadi milik satu pihak meskipun ada upaya bersama.,Negosiasikan kepemilikan bersama atau hak penggunaan bersama untuk setiap pengembangan bersama.,Kehilangan peluang monetisasi di masa depan dan kerugian strategis di pasar.
702,Leonine,Exclusive Benefit Distribution,FR,"PI, propriété, droits sur les données, avantages, exploitation",20,High,Tous les bénéfices de PI ou de données reviennent à une seule partie malgré l'effort conjoint.,Négocier la copropriété ou des droits d'usage partagés pour tout développement conjoint.,Perte d'opportunités de monétisation future et désavantage stratégique sur le marché.
129,Leonine,Unequal Revenue Allocation,EN,"revenue, distribution, allocation, split, margin",20,High,Revenue distribution does not reflect the cost basis or value provided by each party.,Rebalance revenue splits based on industry benchmarks and cost-plus models.,Negative operating margins for the 'leonine' party leading to service degradation.
703,Leonine,Unequal Revenue Allocation,ID,"pendapatan, distribusi, alokasi, pembagian, margin",20,High,Distribusi pendapatan tidak mencerminkan basis biaya atau nilai yang diberikan oleh masing-masing pihak.,Seimbangkan kembali pembagian pendapatan berdasarkan tolok ukur industri dan model cost-plus.,Margin operasi negatif bagi pihak yang 'leonine' yang menyebabkan degradasi layanan.
704,Leonine,Unequal Revenue Allocation,FR,"revenus, distribution, allocation, répartition, marge",20,High,La répartition des revenus ne reflète pas la base de coûts ou la valeur fournie par chaque partie.,Rééquilibrer les partages de revenus sur la base des standards du secteur.,Marges opérationnelles négatives pour la partie 'léonine' entraînant une dégradation du service.
208,Leonine,Unilateral Audit Cost Shift,EN,"audit cost, pay for audit, shift, reimburse",20,High,Requires you to pay for the other party's audit regardless of the outcome.,Only pay for the audit if it uncovers a material discrepancy (>5%).,Facing frequent, expensive 'fishing expedition' audits on your own dime.
861,Leonine,Unilateral Audit Cost Shift,ID,"biaya audit, bayar untuk audit, alihkan, ganti rugi",20,High,Mengharuskan Anda membayar audit pihak lain tanpa memandang hasilnya.,Hanya bayar audit jika ditemukan diskrepansi material (>5%).,Menghadapi audit 'ekspedisi memancing' yang sering dan mahal dengan biaya sendiri.
862,Leonine,Unilateral Audit Cost Shift,FR,"transfert des coûts d'audit, payer pour l'audit, rembourser",20,High,Exige que vous payiez l'audit de l'autre partie quel que soit le résultat.,Ne payer l'audit que s'il révèle un écart significatif (>5 %).,Subir des audits fréquents et coûteux à vos propres frais.
211,Leonine,Reverse Indemnity for Gross Negligence,EN,"indemnify, even for gross negligence, willful misconduct",25,Critical,Asking you to pay for the other party's intentional or reckless acts.,Never indemnify a party for their own gross negligence or willful acts.,Unfairly bearing the cost of the counterparty's illegal or reckless behavior.
867,Leonine,Reverse Indemnity for Gross Negligence,ID,"ganti rugi, bahkan untuk kelalaian berat, pelanggaran yang disengaja",25,Critical,Meminta Anda membayar tindakan sengaja atau ceroboh pihak lain.,Jangan pernah memberi ganti rugi kepada pihak atas kelalaian berat atau tindakan sengaja mereka sendiri.,Menanggung biaya gugatan mahal lawan janji secara tidak adil atas perilaku ilegal atau ceroboh mereka.
868,Leonine,Reverse Indemnity for Gross Negligence,FR,"indemnisation inverse pour négligence grave, faute intentionnelle",25,Critical,Vous demander de payer pour les actes intentionnels ou téméraires de l'autre partie.,Ne jamais indemniser une partie pour sa propre négligence grave.,Supporter indûment le coût du comportement illégal de la contrepartie.
216,Leonine,One-Sided Fee Shifting,EN,"prevailing party, attorney fees, only for party A",15,Medium,Only one party gets their legal fees paid if they win in court.,Ensure the clause is 'mutual' for the prevailing party in any dispute.,Unfairly high cost to defend your rights even when you are correct.
877,Leonine,One-Sided Fee Shifting,ID,"pihak yang menang, biaya pengacara, hanya untuk pihak A",15,Medium,Hanya satu pihak yang biaya hukumnya dibayar jika mereka menang di pengadilan.,Pastikan klausul tersebut 'timbal balik' bagi pihak yang menang dalam sengketa apa pun.,Biaya yang sangat tinggi secara tidak adil untuk membela hak Anda bahkan ketika Anda benar.
878,Leonine,One-Sided Fee Shifting,FR,"transfert de frais unilatéral, frais d'avocat, seulement partie A",15,Medium,Une seule partie voit ses frais d'avocat payés si elle gagne au tribunal.,S'assurer que la clause est 'mutuelle' pour la partie gagnante.,Coût injustement élevé pour défendre vos droits même quand vous avez raison.
222,Leonine,Waiver of Consequential Damages (One-Sided),EN,"consequential, incidental, indirect, only for party B",20,High,Only one party is protected from 'lost profits' or 'indirect' claims.,Ensure the waiver of consequential damages is mutual for both parties.,Being liable for millions in lost profits while the other party is capped.
889,Leonine,Waiver of Consequential Damages (One-Sided),ID,"konsekuensial, insidental, tidak langsung, hanya untuk pihak B",20,High,Hanya satu pihak yang terlindungi dari klaim 'kehilangan laba' atau 'tidak langsung'.,Pastikan pelepasan ganti rugi konsekuensial bersifat timbal balik bagi kedua belah pihak.,Bertanggung jawab atas jutaan kerugian laba sementara pihak lain dibatasi.
890,Leonine,Waiver of Consequential Damages (One-Sided),FR,"dommages indirects, accessoires, seulement pour la partie B",20,High,Une seule partie est protégée contre les pertes de profit ou indirectes.,S'assurer que la renonciation aux dommages indirects est mutuelle.,Être responsable de millions de profits perdus alors que l'autre est protégé.
235,Leonine,100% IP Ownership for Customer,EN,"customer owns all, including background, no license back",25,Critical,Customer takes everything you ever built, even before the contract.,Reserve ownership of your Background IP and only grant a usage license.,The provider loses their entire business asset base to a single client.
915,Leonine,100% IP Ownership for Customer,ID,"pelanggan memiliki semua, termasuk latar belakang, tidak ada lisensi balik",25,Critical,Pelanggan mengambil semua yang pernah Anda buat, bahkan sebelum kontrak.,Cadangkan kepemilikan IP Latar Belakang Anda dan berikan lisensi penggunaan saja.,Penyedia kehilangan seluruh basis aset bisnis mereka ke satu klien.
916,Leonine,100% IP Ownership for Customer,FR,"client possède toute la PI, y compris antérieure, pas de licence",25,Critical,Le client s'approprie tout ce que vous avez créé, même avant le contrat.,Réserver la propriété de votre PI antérieure et accorder une licence d'usage.,Le prestataire perd toute sa base d'actifs au profit d'un seul client.
236,Leonine,Unlimited Liability for Provider Only,EN,"provider liability unlimited, customer liability capped",25,Critical,Total imbalance where one side is safe and the other is totally exposed.,Ensure liability caps are mutual and reflects the risk-reward ratio.,The provider faces ruin while the customer has no accountability.
917,Leonine,Unlimited Liability for Provider Only,ID,"tanggung jawab penyedia tidak terbatas, tanggung jawab pelanggan terbatas",25,Critical,Ketidakseimbangan total di mana satu sisi aman dan sisi lain terpapar sepenuhnya.,Pastikan batas tanggung jawab bersifat timbal balik dan mencerminkan rasio risiko-imbalan.,Penyedia menghadapi kehancuran sementara pelanggan tidak memiliki akuntabilitas.
918,Leonine,Unlimited Liability for Provider Only,FR,"responsabilité fournisseur illimitée, client plafonné",25,Critical,Déséquilibre total où un côté est protégé et l'autre totalement exposé.,S'assurer que les plafonds sont mutuels et reflètent le risque/récompense.,Le prestataire risque la ruine alors que le client n'est pas responsable.
237,Leonine,Exclusive Benefit of Improvements,EN,"improvements, derivative works, sole benefit of party A",20,High,Any new ideas created by the provider belong exclusively to the client.,Agree on joint ownership or a license for the creator to use improvements.,The provider cannot use the innovations they developed for other clients.
919,Leonine,Exclusive Benefit of Improvements,ID,"perbaikan, karya turunan, manfaat tunggal bagi pihak A",20,High,Setiap ide baru yang dibuat oleh penyedia menjadi milik eksklusif klien.,Sepakati kepemilikan bersama atau lisensi bagi pencipta untuk menggunakan perbaikan.,Penyedia tidak dapat menggunakan inovasi yang mereka kembangkan untuk klien lain.
920,Leonine,Exclusive Benefit of Improvements,FR,"bénéfice exclusif des améliorations, œuvres dérivées",20,High,Toute idée nouvelle créée par le fournisseur appartient au client.,Convenir d'une copropriété ou d'une licence pour le créateur.,Le fournisseur ne peut pas utiliser ses innovations pour d'autres clients.
238,Leonine,One-Sided Termination for Cause,EN,"only party A may terminate, party B must perform",25,Critical,Only the client can fire the vendor, but the vendor can never quit.,Ensure both parties have the right to terminate for material breach.,The provider is trapped in a toxic or non-paying relationship forever.
921,Leonine,One-Sided Termination for Cause,ID,"hanya pihak A yang boleh mengakhiri, pihak B harus berkinerja",25,Critical,Hanya klien yang dapat memecat vendor, tetapi vendor tidak pernah bisa berhenti.,Pastikan kedua belah pihak memiliki hak untuk mengakhiri karena pelanggaran material.,Penyedia terjebak dalam hubungan beracun atau tidak membayar selamanya.
922,Leonine,One-Sided Termination for Cause,FR,"seule la partie A peut résilier, la partie B doit exécuter",25,Critical,Seul le client peut licencier le vendeur, mais le vendeur ne peut jamais partir.,S'assurer que les deux parties peuvent résilier pour manquement grave.,Le prestataire est piégé dans une relation toxique ou non payée.
239,Leonine,Revenue Split based on Gross Sales,EN,"gross revenue, no deductions, regardless of profit",25,Critical,Taking a cut of sales before the provider pays their own costs.,Base revenue splits on 'Net Profit' or include a minimum margin floor.,The provider loses money on every sale while the partner takes a cut.
923,Leonine,Revenue Split based on Gross Sales,ID,"pendapatan kotor, tanpa pemotongan, terlepas dari laba",25,Critical,Mengambil bagian penjualan sebelum penyedia membayar biaya mereka sendiri.,Dasarkan pembagian pendapatan pada 'Laba Bersih' atau sertakan ambang margin minimum.,Penyedia kehilangan uang pada setiap penjualan sementara mitra mengambil bagian.
924,Leonine,Revenue Split based on Gross Sales,FR,"revenus bruts, sans déduction, quel que soit le profit",25,Critical,Prendre une part des ventes avant que le fournisseur ne paie ses coûts.,Baser le partage sur le 'bénéfice net' ou inclure un seuil de marge.,Le fournisseur perd de l'argent sur chaque vente tandis que l'autre prend sa part.
240,Leonine,Unlimited Indemnity for Customer Negligence,EN,"indemnify customer, including for their own acts",25,Critical,Asking the provider to pay for the customer's own mistakes.,Indemnity should follow fault; only pay for your own breaches.,Paying for the customer's expensive lawsuits that they caused themselves.
925,Leonine,Unlimited Indemnity for Customer Negligence,ID,"ganti rugi pelanggan, termasuk atas tindakan mereka sendiri",25,Critical,Meminta penyedia untuk membayar kesalahan pelanggan sendiri.,Ganti rugi harus mengikuti kesalahan; hanya bayar untuk pelanggaran Anda sendiri.,Membayar untuk gugatan mahal pelanggan yang mereka sebabkan sendiri.
926,Leonine,Unlimited Indemnity for Customer Negligence,FR,"indemnisation pour négligence du client, y compris ses propres actes",25,Critical,Demander au prestataire de payer pour les propres erreurs du client.,L'indemnité doit suivre la faute ; ne payer que pour vos manquements.,Payer pour les procès coûteux du client causés par lui-même.
241,Leonine,Full Risk of Loss during Transit,EN,"risk of loss, entire journey, regardless of carrier",20,High,One party bears all risk even when the goods are with a third-party carrier.,Use Incoterms (like DAP or CIF) to fairly allocate risk during shipping.,Paying for goods that were destroyed by a shipping company's error.
927,Leonine,Full Risk of Loss during Transit,ID,"risiko kehilangan, seluruh perjalanan, terlepas dari pembawa",20,High,Satu pihak menanggung semua risiko bahkan saat barang berada di pembawa pihak ketiga.,Gunakan Incoterms (seperti DAP atau CIF) untuk mengalokasikan risiko pengiriman secara adil.,Membayar untuk barang yang dihancurkan oleh kesalahan perusahaan pengiriman.
928,Leonine,Full Risk of Loss during Transit,FR,"risque total de perte pendant le transport, quel que soit le transporteur",20,High,Une partie supporte tous les risques même avec un transporteur tiers.,Utiliser les Incoterms (DAP, CIF) pour répartir équitablement les risques.,Payer pour des biens détruits par l'erreur d'un transporteur.
242,Leonine,One-Sided Information Disclosure,EN,"party B must disclose, party A remains silent",20,High,Forcing one side to share secrets while the other side keeps theirs.,Confidentiality and disclosure obligations should always be mutual.,Total transparency for you, but a 'black box' for your partner.
929,Leonine,One-Sided Information Disclosure,ID,"pihak B harus mengungkapkan, pihak A tetap diam",20,High,Memaksa satu sisi untuk berbagi rahasia sementara sisi lain menyimpan rahasia mereka.,Kewajiban kerahasiaan dan pengungkapan harus selalu bersifat timbal balik.,Transparansi total untuk Anda, tetapi 'kotak hitam' bagi mitra Anda.
930,Leonine,One-Sided Information Disclosure,FR,"la partie B doit divulguer, la partie A reste muette",20,High,Forcer un côté à partager ses secrets alors que l'autre garde les siens.,Les obligations de secret et de divulgation doivent toujours être mutuelles.,Transparence totale pour vous, mais 'boîte noire' pour votre partenaire.
243,Leonine,No-Cost Project Extensions,EN,"extend without fee, mandatory additional work",25,Critical,Forcing the provider to keep working for free if the client is 'unsatisfied'.,Require additional payment for any work beyond the original end date.,Working for months without pay due to vague satisfaction criteria.
931,Leonine,No-Cost Project Extensions,ID,"perpanjang tanpa biaya, pekerjaan tambahan wajib",25,Critical,Memaksa penyedia untuk terus bekerja secara gratis jika klien 'tidak puas'.,Wajibkan pembayaran tambahan untuk pekerjaan apa pun setelah tanggal akhir asli.,Bekerja berbulan-bulan tanpa bayaran karena kriteria kepuasan yang samar.
932,Leonine,No-Cost Project Extensions,FR,"prolongation gratuite, travail supplémentaire obligatoire",25,Critical,Forcer le prestataire à travailler gratuitement si le client n'est pas satisfait.,Exiger un paiement pour tout travail au-delà de la date de fin initiale.,Travailler des mois sans salaire pour cause de critères de satisfaction vagues.
244,Leonine,Exclusive Distribution with No Minimums,EN,"exclusive, no minimum purchase, no performance target",20,High,Giving away exclusive rights to a partner who doesn't have to sell anything.,Include minimum sales targets to maintain exclusivity rights.,Your product is 'locked up' and cannot be sold by anyone else in that region.
933,Leonine,Exclusive Distribution with No Minimums,ID,"eksklusif, tanpa pembelian minimum, tanpa target kinerja",20,High,Memberikan hak eksklusif kepada mitra yang tidak harus menjual apa pun.,Sertakan target penjualan minimum untuk mempertahankan hak eksklusivitas.,Produk Anda 'terkunci' and tidak dapat dijual oleh orang lain di wilayah tersebut.
934,Leonine,Exclusive Distribution with No Minimums,FR,"distribution exclusive sans minimum, aucun objectif",20,High,Donner l'exclusivité à un partenaire qui n'a rien à vendre.,Inclure des objectifs de vente pour maintenir l'exclusivité.,Votre produit est bloqué et ne peut être vendu par personne d'autre.

585,Illegal,Waiver of Sexual Harassment Protection,EN,"waive harassment, release liability, personal safety",25,Critical,Asking employees to sign away their right to sue for sexual harassment.,Remove this clause immediately; harassment protections are mandatory.,Criminal liability, massive lawsuits, and a toxic corporate culture.
586,Illegal,Waiver of Sexual Harassment Protection,ID,pelepasan perlindungan pelecehan seksual,25,Critical,Meminta karyawan melepaskan hak menuntut atas pelecehan seksual.,Hapus segera; perlindungan pelecehan bersifat wajib.,Kewajiban pidana, gugatan besar, dan budaya korporat toksik.
587,Illegal,Waiver of Sexual Harassment Protection,FR,renonciation à la protection contre le harcèlement sexuel,25,Critical,Demander aux employés de renoncer au droit de poursuite pour harcèlement.,Supprimer cette clause ; la protection contre le harcèlement est obligatoire.,Responsabilité pénale, procès massifs et culture toxique.
588,Illegal,Mandatory Unpaid Overtime,EN,"unpaid overtime, mandatory extra hours",25,Critical,Forcing staff to work extra hours without additional compensation.,Ensure all overtime is paid according to local labor regulations.,Severe fines from labor boards and potential shutdown of operations.
589,Illegal,Mandatory Unpaid Overtime,ID,lembur wajib tidak dibayar,25,Critical,Memaksa staf bekerja lembur tanpa kompensasi tambahan.,Pastikan lembur dibayar sesuai peraturan tenaga kerja.,Denda berat dari dinas tenaga kerja dan potensi penutupan operasi.
590,Illegal,Mandatory Unpaid Overtime,FR,heures supplémentaires obligatoires non payées,25,Critical,Forcer le personnel à faire des heures sup sans compensation.,S'assurer que les heures sup sont payées selon la loi.,Amendes lourdes et risque de fermeture des opérations.
591,Illegal,Prohibition on Discussing Wages,EN,"wage secrecy, no talk about pay, confidential salary",25,Critical,Banning employees from talking to each other about how much they earn.,Allow employees to discuss compensation as protected by labor laws.,Violation of employees' collective bargaining and transparency rights.
592,Illegal,Prohibition on Discussing Wages,ID,larangan mendiskusikan upah,25,Critical,Melarang karyawan berbicara satu sama lain tentang gaji mereka.,Izinkan karyawan mendiskusikan gaji sebagaimana dilindungi UU.,Pelanggaran hak tawar-menawar kolektif dan transparansi karyawan.
593,Illegal,Prohibition on Discussing Wages,FR,interdiction de discuter des salaires,25,Critical,Interdire aux employés de parler entre eux de leur rémunération.,Autoriser les employés à discuter de leur rémunération.,Violation des droits de négociation et de transparence.
594,Illegal,Waiver of Right to Workers Comp,EN,"waive workers comp, injury release, no medical pay",25,Critical,Forcing workers to pay for their own injuries if hurt on the job.,Remove this waiver; workers' compensation is a mandatory right.,Massive legal exposure for accidents and potential criminal negligence.
595,Illegal,Waiver of Right to Workers Comp,ID,pelepasan hak atas kompensasi pekerja,25,Critical,Memaksa pekerja membayar luka sendiri jika terluka saat bekerja.,Hapus pelepasan ini; kompensasi pekerja adalah hak wajib.,Paparan hukum besar atas kecelakaan dan potensi kelalaian pidana.
596,Illegal,Waiver of Right to Workers Comp,FR,renonciation à l'indemnisation des accidents du travail,25,Critical,Forcer les travailleurs à payer leurs propres soins en cas d'accident.,Supprimer cette clause ; l'indemnisation est obligatoire.,Risque juridique massif pour les accidents du travail.
597,Illegal,Agreement to Falsify Records,EN,"falsify, backdate, alter records, hidden logs",25,Critical,A requirement to change dates on reports to hide failures.,Include a strict warranty of data integrity and transparency.,Criminal fraud charges, loss of licenses, and jail time.
598,Illegal,Agreement to Falsify Records,ID,kesepakatan untuk memalsukan catatan,25,Critical,Persyaratan mengubah tanggal pada laporan untuk menyembunyikan gagal.,Sertakan jaminan integritas data dan transparansi ketat.,Dakwaan penipuan pidana, kehilangan lisensi, dan penjara.
599,Illegal,Agreement to Falsify Records,FR,accord pour falsifier des dossiers,25,Critical,Exigence de changer des dates pour masquer des échecs.,Inclure une garantie stricte d'intégrité des données.,Accusations de fraude pénale, perte de licence et prison.
600,Illegal,Unlawful Age-Based Termination,EN,"mandatory retirement, age limit, old age fire",25,Critical,Firing employees simply because they reach a certain age.,Base all termination decisions on performance and merit, never on age.,Massive age discrimination lawsuits and loss of reputation.
601,Illegal,Unlawful Age-Based Termination,ID,pemutusan hubungan kerja berdasarkan usia tidak sah,25,Critical,Memecat karyawan hanya karena mereka mencapai usia tertentu.,Dasarkan keputusan pemutusan pada kinerja, jangan pernah pada usia.,Gugatan diskriminasi usia besar dan hilangnya reputasi.
602,Illegal,Unlawful Age-Based Termination,FR,licenciement illégal fondé sur l'âge,25,Critical,Licencier des employés simplement car ils atteignent un certain âge.,Baser tout licenciement sur la performance, jamais sur l'âge.,Procès massifs pour discrimination liée à l'âge.
603,Illegal,Waiver of Right to Religious Accommodation,EN,"waive religion, no prayer time, no holidays",25,Critical,Forcing staff to give up their right to religious holidays.,Ensure religious accommodation rights are respected per civil laws.,Violation of human rights and potential for major lawsuits.
604,Illegal,Waiver of Right to Religious Accommodation,ID,pelepasan hak atas akomodasi keagamaan,25,Critical,Memaksa staf melepaskan hak atas hari libur keagamaan.,Pastikan hak akomodasi keagamaan dihormati sesuai UU hak sipil.,Pelanggaran HAM fundamental dan potensi gugatan besar.
605,Illegal,Waiver of Right to Religious Accommodation,FR,renonciation au droit à l'aménagement religieux,25,Critical,Forcer le personnel à renoncer à ses congés religieux.,Respecter les droits religieux selon les lois civiles.,Violation directe des droits de l'homme.
606,Illegal,Illegal Restraint of Competition (Price Floor),EN,"price floor, minimum resale, anti-trust",25,Critical,An illegal agreement to keep prices high and prevent competition.,Ensure all pricing is set independently without collusion.,Anti-trust investigations, millions in fines, and jail for executives.
607,Illegal,Illegal Restraint of Competition (Price Floor),ID,pengekangan kompetisi ilegal (batas bawah harga),25,Critical,Kesepakatan ilegal menjaga harga tetap tinggi dan cegah persaingan.,Pastikan harga ditetapkan independen tanpa kolusi pesaing.,Investigasi anti-trust, denda jutaan, dan penjara bagi eksekutif.
608,Illegal,Illegal Restraint of Competition (Price Floor),FR,entente illégale sur les prix,25,Critical,Accord illégal pour maintenir des prix élevés.,S'assurer que les prix sont fixés indépendamment sans collusion.,Enquêtes anti-trust, millions d'amendes et prison.
609,Illegal,Unlawful Search of Personal Devices,EN,"search phone, personal laptop, private data",25,Critical,The company claims the right to search an employee's personal phone.,Limit searches to company-owned devices with specific legal cause.,Direct violation of privacy laws and protections.
610,Illegal,Unlawful Search of Personal Devices,ID,penggeledahan perangkat pribadi tidak sah,25,Critical,Perusahaan klaim hak geledah ponsel pribadi karyawan tanpa alasan.,Batasi penggeledahan hanya pada perangkat milik perusahaan.,Pelanggaran langsung terhadap UU privasi dan hak pribadi.
611,Illegal,Unlawful Search of Personal Devices,FR,fouille illégale d'appareils personnels,25,Critical,L'entreprise s'octroie le droit de fouiller le téléphone personnel.,Limiter les fouilles aux appareils pro avec motif légal.,Violation directe des lois sur la vie privée.
612,Illegal,Waiver of Right to Safe Housing,EN,"waive safety, substandard housing, migrant worker risk",25,Critical,Forcing migrant workers to live in dangerous or unsanitary conditions.,Remove this waiver; all housing must meet health and safety codes.,Prosecution for modern slavery and safety violations.
613,Illegal,Waiver of Right to Safe Housing,ID,pelepasan hak atas perumahan yang aman,25,Critical,Memaksa pekerja migran tinggal di kondisi bahaya atau tidak sehat.,Hapus pelepasan ini; perumahan harus memenuhi kode K3.,Penuntutan atas perbudakan modern dan pelanggaran K3.
614,Illegal,Waiver of Right to Safe Housing,FR,renonciation au droit à un logement sûr,25,Critical,Forcer des travailleurs à vivre dans des conditions insalubres.,Tout logement doit respecter les normes de sécurité.,Poursuites pour esclavage moderne et violation de sécurité.
130,Illegal,Waiver of Employee Rights,EN,"labor law, employee rights, wage, hours, statutory rights",25,Critical,Attempts to force employees to waive mandatory statutory rights or minimum wages.,Remove the clause entirely as mandatory employee rights cannot be waived by contract.,"Severe regulatory fines, criminal liability, and the entire contract being declared void."
705,Illegal,Waiver of Employee Rights,ID,"hukum perburuhan, hak karyawan, upah, jam kerja, hak wajib",25,Critical,Upaya untuk memaksa karyawan melepaskan hak wajib menurut undang-undang atau upah minimum.,Hapus klausul sepenuhnya karena hak wajib karyawan tidak dapat dikesampingkan melalui kontrak.,"Denda regulasi yang berat, tanggung jawab pidana, dan seluruh kontrak dinyatakan batal."
706,Illegal,Waiver of Employee Rights,FR,"droit du travail, droits des employés, salaire, heures, droits statutaires",25,Critical,Tentatives de forcer les employés à renoncer à des droits statutaires ou au salaire minimum.,Supprimer entièrement la clause car les droits obligatoires des employés sont incessibles.,"Amendes lourdes, responsabilité pénale et nullité de l'ensemble du contrat."
131,Illegal,Waiver of Consumer Protection Rights,EN,"consumer protection, cooling off, warranty waiver, statutory",25,Critical,Clause attempts to bypass mandatory consumer protection laws and rights.,Redraft to comply with mandatory local consumer law requirements and disclosures.,Contract becomes legally void and exposes the company to massive class action risks.
707,Illegal,Waiver of Consumer Protection Rights,ID,"perlindungan konsumen, cooling off, pelepasan garansi, wajib",25,Critical,Klausul berupaya mengabaikan undang-undang dan hak perlindungan konsumen yang wajib.,Rancang ulang untuk mematuhi persyaratan dan pengungkapan undang-undang konsumen lokal yang wajib.,Kontrak menjadi batal secara hukum dan mengekspos perusahaan pada risiko gugatan kelompok yang masif.
708,Illegal,Waiver of Consumer Protection Rights,FR,"protection du consommateur, délai de réflexion, renonciation, obligatoire",25,Critical,La clause tente de contourner les lois et droits obligatoires de protection des consommateurs.,Redéfinir pour se conformer aux exigences locales obligatoires en droit de la consommation.,Le contrat devient nul et expose l'entreprise à des risques massifs d'actions de groupe.
132,Illegal,Illegal Non-Compete Restrictions,EN,"non-compete, restriction, territory, duration, restraint of trade",25,Critical,Imposes non-compete terms that are too broad in geographic scope or duration to be legal.,Limit the scope and duration to what is strictly necessary to protect legitimate interests.,Unenforceability in court and potential legal challenges under anti-trust or competition law.
