ID,Category,Clause_Name,Language,Keywords,Risk_Score,Impact_Level,Reason,Recommendation,Business_Impact
1093,Dangerous,Unilateral IP Ownership of Feedback,EN,"feedback ownership, ideas assignment, suggestions become theirs, free feedback license",15,Medium,Claims ownership of any feedback or ideas you ever share with the vendor.,"Grant only a limited license to use feedback, retaining your ownership.",Your valuable ideas are captured for free simply by giving feedback.
1094,Dangerous,Unilateral IP Ownership of Feedback,FR,"propriété unilatérale de la PI sur les retours, cession des idées",15,Medium,Revendique la propriété de tout retour ou idée que vous partagez avec le fournisseur.,"N'accorder qu'une licence limitée d'usage des retours, en conservant la propriété.",Vos idées de valeur sont captées gratuitement par le simple fait de donner un retour.
1095,Dangerous,Unilateral IP Ownership of Feedback,ID,"kepemilikan HKI sepihak atas umpan balik, pengalihan ide, saran menjadi milik mereka",15,Medium,Mengklaim kepemilikan atas umpan balik atau ide apa pun yang pernah Anda bagikan ke vendor.,"Beri hanya lisensi terbatas untuk menggunakan umpan balik, dengan mempertahankan kepemilikan Anda.",Ide berharga Anda direbut gratis hanya dengan memberikan umpan balik.
1096,Dangerous,Mandatory Continuous Personal Guarantee Replenishment,EN,"guarantee replenishment, top-up guarantee, refresh personal guarantee, maintain guarantee level",20,High,Requires the guarantor to keep topping up the guarantee as exposure grows.,Cap the guarantee at a fixed amount that cannot be unilaterally increased.,Personal exposure ratchets upward without limit as the debt grows.
1097,Dangerous,Mandatory Continuous Personal Guarantee Replenishment,FR,"réapprovisionnement continu de la garantie personnelle, maintien du niveau de garantie",20,High,Exige que le garant complète continuellement la garantie à mesure que l'exposition croît.,Plafonner la garantie à un montant fixe non augmentable unilatéralement.,L'exposition personnelle augmente sans limite à mesure que la dette croît.
1098,Dangerous,Mandatory Continuous Personal Guarantee Replenishment,ID,"wajib pengisian ulang jaminan pribadi berkelanjutan, jaga tingkat jaminan, perbarui jaminan",20,High,Mengharuskan penjamin terus menambah jaminan seiring bertambahnya paparan.,Batasi jaminan pada jumlah tetap yang tak dapat dinaikkan secara sepihak.,Paparan pribadi terus naik tanpa batas seiring bertambahnya utang.
1099,Dangerous,Automatic Escalation of Penalties,EN,"escalating penalties, ratcheting fines, repeat breach multiplier, compounding penalty",20,High,Multiplies penalties automatically for each repeat issue regardless of severity.,Cap cumulative penalties and require proportionality to actual harm.,"Minor repeated issues compound into ruinous, disproportionate liability."
1100,Dangerous,Automatic Escalation of Penalties,FR,"escalade automatique des pénalités, amendes croissantes, multiplicateur de récidive",20,High,"Multiplie automatiquement les pénalités à chaque récidive, quelle qu'en soit la gravité.",Plafonner les pénalités cumulées et exiger une proportionnalité au préjudice réel.,Des incidents mineurs répétés se cumulent en une responsabilité ruineuse et disproportionnée.
1101,Dangerous,Automatic Escalation of Penalties,ID,"eskalasi penalti otomatis, denda meningkat, pengganda pelanggaran berulang, penalti majemuk",20,High,Melipatgandakan penalti otomatis untuk setiap masalah berulang tanpa memandang tingkat keparahan.,Batasi penalti kumulatif dan wajibkan proporsionalitas dengan kerugian nyata.,Masalah kecil yang berulang menumpuk menjadi tanggung jawab yang menghancurkan dan tak proporsional.
1102,Dangerous,Unilateral Definition of Confidential Carve-Outs,EN,"confidential carve-outs, unilateral exceptions, redefine confidential, narrow protection",15,Medium,Lets one party unilaterally decide what counts as non-confidential to escape duties.,Define confidentiality and its exceptions objectively and mutually.,Protections evaporate as the other side relabels your secrets as public.
1103,Dangerous,Unilateral Definition of Confidential Carve-Outs,FR,"définition unilatérale des exceptions de confidentialité, exceptions arbitraires",15,Medium,Permet à une partie de décider unilatéralement ce qui est non confidentiel pour échapper à ses obligations.,Définir la confidentialité et ses exceptions de façon objective et mutuelle.,Les protections s'évaporent quand l'autre partie requalifie vos secrets en public.
1104,Dangerous,Unilateral Definition of Confidential Carve-Outs,ID,"definisi pengecualian rahasia sepihak, pengecualian sewenang-wenang, persempit perlindungan",15,Medium,Mengizinkan satu pihak memutuskan sepihak apa yang dianggap tidak rahasia untuk menghindari kewajiban.,Definisikan kerahasiaan dan pengecualiannya secara objektif dan bersama.,Perlindungan menguap saat pihak lawan melabeli ulang rahasia Anda sebagai publik.
1105,Dangerous,Forced Arbitration with Vendor-Picked Arbitrator,EN,"vendor-picked arbitrator, biased arbitrator, one-sided arbitrator selection, captive arbitrator",20,High,"Lets one party choose the arbitrator, destroying neutrality of the process.",Use a neutral appointing body and a mutually agreed selection process.,Disputes are decided by a tribunal effectively chosen by your opponent.
1106,Dangerous,Forced Arbitration with Vendor-Picked Arbitrator,FR,"arbitre choisi par le fournisseur, sélection partiale de l'arbitre",20,High,"Permet à une partie de choisir l'arbitre, détruisant la neutralité de la procédure.",Recourir à un organisme de nomination neutre et à une sélection convenue mutuellement.,Les litiges sont tranchés par un tribunal en fait choisi par votre adversaire.
1107,Dangerous,Forced Arbitration with Vendor-Picked Arbitrator,ID,"arbiter dipilih vendor, arbiter bias, pemilihan arbiter sepihak, arbiter terkurung",20,High,"Mengizinkan satu pihak memilih arbiter, menghancurkan netralitas proses.",Gunakan badan penunjuk yang netral dan proses pemilihan yang disepakati bersama.,Sengketa diputuskan oleh majelis yang praktis dipilih oleh lawan Anda.
1108,Dangerous,Indefinite Standstill on Legal Action,EN,"standstill, no legal action, waive right to sue temporarily, indefinite tolling block",20,High,Bars you from taking legal action for an open-ended standstill period.,"Limit any standstill to a short, defined period that preserves your claims.",Your right to enforce can lapse while you are forbidden from acting.
1109,Dangerous,Indefinite Standstill on Legal Action,FR,"statu quo indéfini sur les actions en justice, interdiction d'agir",20,High,Vous interdit toute action en justice pendant une période de statu quo indéterminée.,Limiter tout statu quo à une courte période définie préservant vos droits.,Votre droit d'agir peut s'éteindre pendant qu'il vous est interdit d'agir.
1110,Dangerous,Indefinite Standstill on Legal Action,ID,"standstill tak terbatas atas tindakan hukum, larangan menggugat, blokir tenggat tak terbatas",20,High,Melarang Anda mengambil tindakan hukum selama masa standstill yang tak terbatas.,Batasi standstill apa pun pada periode singkat tertentu yang mempertahankan klaim Anda.,Hak Anda untuk menegakkan bisa kedaluwarsa selama Anda dilarang bertindak.
1111,Dangerous,Unilateral Allocation of Tax Liability,EN,"tax allocation, shift tax liability, bear all taxes, unilateral tax assignment",15,Medium,Assigns all current and future tax liabilities to one party regardless of cause.,"Allocate taxes to the party legally responsible, with change-in-law sharing.",Unexpected tax assessments land entirely on you without recourse.
1112,Dangerous,Unilateral Allocation of Tax Liability,FR,"allocation unilatérale de la charge fiscale, transfert de toutes les taxes",15,Medium,"Attribue à une partie toutes les charges fiscales présentes et futures, sans égard à la cause.","Attribuer les taxes à la partie légalement responsable, avec partage en cas de changement de loi.","Des redressements fiscaux inattendus reposent entièrement sur vous, sans recours."
1113,Dangerous,Unilateral Allocation of Tax Liability,ID,"alokasi tanggung jawab pajak sepihak, alihkan beban pajak, tanggung semua pajak",15,Medium,Membebankan semua kewajiban pajak kini dan masa depan ke satu pihak terlepas penyebabnya.,"Alokasikan pajak ke pihak yang bertanggung jawab secara hukum, dengan pembagian saat perubahan hukum.",Penetapan pajak tak terduga jatuh sepenuhnya pada Anda tanpa upaya hukum.
1114,Dangerous,Mandatory Acceptance of Future Products,EN,"future products, forced purchase, accept new releases, mandatory upgrades buy, bundled future",15,Medium,Obligates you to buy and accept future products not yet defined or priced.,"Limit commitments to defined, priced deliverables; make future buys optional.",You commit budget to unknown products on terms set later by the vendor.
1115,Dangerous,Mandatory Acceptance of Future Products,FR,"acceptation obligatoire de produits futurs, achat forcé de nouveautés",15,Medium,Vous oblige à acheter et accepter des produits futurs non encore définis ni tarifés.,Limiter les engagements à des livrables définis et tarifés; rendre les achats futurs facultatifs.,Vous engagez un budget sur des produits inconnus à des conditions fixées plus tard.
1116,Dangerous,Mandatory Acceptance of Future Products,ID,"wajib menerima produk masa depan, pembelian paksa, terima rilis baru, beli peningkatan wajib",15,Medium,Mewajibkan Anda membeli dan menerima produk masa depan yang belum didefinisikan atau dihargai.,Batasi komitmen pada hasil yang terdefinisi dan berharga; jadikan pembelian masa depan opsional.,Anda mengikat anggaran untuk produk yang belum dikenal dengan ketentuan yang ditetapkan vendor kemudian.
1117,Dangerous,Unilateral Determination of Breach,EN,"sole determination of breach, judge in own cause, unilateral breach finding, self-judging",20,High,"Lets one party be the sole judge of whether you breached, triggering remedies.",Require objective breach criteria and independent dispute resolution.,You can be declared in breach and penalized by the very party you dispute with.
1118,Dangerous,Unilateral Determination of Breach,FR,"détermination unilatérale du manquement, juge et partie",20,High,"Permet à une partie d'être seul juge de votre manquement, déclenchant les recours.",Exiger des critères de manquement objectifs et un règlement des litiges indépendant.,Vous pouvez être déclaré en faute et pénalisé par la partie même avec qui vous êtes en litige.
1119,Dangerous,Unilateral Determination of Breach,ID,"penentuan pelanggaran sepihak, menghakimi perkara sendiri, temuan pelanggaran sepihak",20,High,"Mengizinkan satu pihak menjadi satu-satunya penilai apakah Anda melanggar, memicu upaya hukum.",Wajibkan kriteria pelanggaran objektif dan penyelesaian sengketa independen.,Anda bisa dinyatakan melanggar dan dihukum oleh pihak yang justru bersengketa dengan Anda.
1120,Dangerous,Forced Cross-Guarantee of Group Companies,EN,"cross-guarantee, group guarantee, guarantee affiliates' debts, joint group liability",20,High,Makes you guarantee the debts of unrelated companies in a corporate group.,Limit guarantees to your own obligations; reject group cross-guarantees.,Your assets back debts of entities you neither control nor benefit from.
1121,Dangerous,Forced Cross-Guarantee of Group Companies,FR,"garantie croisée forcée des sociétés du groupe, garantie des dettes des filiales",20,High,Vous fait garantir les dettes de sociétés sans rapport au sein d'un groupe.,Limiter les garanties à vos propres obligations; refuser les garanties croisées de groupe.,Vos actifs garantissent les dettes d'entités que vous ne contrôlez pas et qui ne vous profitent pas.
1122,Dangerous,Forced Cross-Guarantee of Group Companies,ID,"jaminan silang paksa perusahaan grup, jamin utang afiliasi, tanggung jawab grup bersama",20,High,Membuat Anda menjamin utang perusahaan tak terkait dalam satu grup korporasi.,Batasi jaminan pada kewajiban Anda sendiri; tolak jaminan silang grup.,Aset Anda menjamin utang entitas yang tak Anda kendalikan atau tak menguntungkan Anda.
1123,Dangerous,Unilateral Imposition of New Compliance Costs,EN,"new compliance costs, pass-through compliance, regulatory cost shift, unilateral cost addition",15,Medium,Passes all future regulatory and compliance costs onto you without limit.,Share new compliance costs and cap pass-throughs to reasonable amounts.,Open-ended regulatory cost increases are dumped onto one party.
1124,Dangerous,Unilateral Imposition of New Compliance Costs,FR,"imposition unilatérale de nouveaux coûts de conformité, transfert réglementaire",15,Medium,Transfère sans limite tous les coûts futurs de réglementation et de conformité.,Partager les nouveaux coûts de conformité et plafonner les refacturations.,Des hausses réglementaires sans fin sont déversées sur une seule partie.
1125,Dangerous,Unilateral Imposition of New Compliance Costs,ID,"pengenaan biaya kepatuhan baru sepihak, teruskan biaya kepatuhan, alihkan biaya regulasi",15,Medium,Membebankan semua biaya regulasi dan kepatuhan masa depan kepada Anda tanpa batas.,Bagi biaya kepatuhan baru dan batasi penerusan pada jumlah yang wajar.,Kenaikan biaya regulasi tak terbatas ditimpakan pada satu pihak.
1126,Dangerous,Mandatory Waiver of Counterclaims,EN,"waive counterclaims, no counterclaim, bar offset, surrender defenses, claim only one way",20,High,Bars you from raising any counterclaim or set-off when sued by the other party.,Preserve the right to assert counterclaims and defenses.,You can be sued but stripped of the right to assert your own valid claims.
1127,Dangerous,Mandatory Waiver of Counterclaims,FR,"renonciation obligatoire aux demandes reconventionnelles, abandon des moyens de défense",20,High,Vous interdit toute demande reconventionnelle ou compensation lorsque l'autre partie vous poursuit.,Préserver le droit de former des demandes reconventionnelles et des moyens de défense.,Vous pouvez être poursuivi tout en étant privé du droit de faire valoir vos propres demandes.
1128,Dangerous,Mandatory Waiver of Counterclaims,ID,"wajib pelepasan gugatan balik, tanpa gugatan balik, larang offset, serahkan pembelaan",20,High,Melarang Anda mengajukan gugatan balik atau set-off saat digugat pihak lawan.,Pertahankan hak mengajukan gugatan balik dan pembelaan.,Anda dapat digugat tetapi dicabut hak mengajukan klaim sah Anda sendiri.
1129,Dangerous,Unilateral Extension of Warranty Obligations to Third Parties,EN,"warranty to third parties, extend warranty, downstream warranty, unlimited beneficiaries",15,Medium,Extends your warranties to an open-ended set of third parties you never dealt with.,"Limit warranties to the direct counterparty and named, agreed beneficiaries.",Unknown third parties can assert warranty claims against you indefinitely.
1130,Dangerous,Unilateral Extension of Warranty Obligations to Third Parties,FR,"extension unilatérale des garanties à des tiers, bénéficiaires illimités",15,Medium,Étend vos garanties à un ensemble indéfini de tiers avec qui vous n'avez jamais traité.,Limiter les garanties à la contrepartie directe et aux bénéficiaires nommés et convenus.,Des tiers inconnus peuvent faire valoir des garanties contre vous indéfiniment.
1131,Dangerous,Unilateral Extension of Warranty Obligations to Third Parties,ID,"perluasan kewajiban garansi sepihak ke pihak ketiga, garansi hilir, penerima manfaat tanpa batas",15,Medium,Memperluas garansi Anda ke kumpulan pihak ketiga tak terbatas yang tak pernah berurusan dengan Anda.,Batasi garansi pada pihak lawan langsung dan penerima manfaat tertentu yang disepakati.,Pihak ketiga tak dikenal dapat mengajukan klaim garansi terhadap Anda tanpa batas waktu.
1132,Dangerous,Acceleration on Cross-Default of Affiliates,EN,"cross-default affiliates, affiliate default triggers, group default, contagion default",20,High,Triggers default on your contract if any affiliate defaults on unrelated debt.,Limit default triggers to your own material obligations only.,An unrelated affiliate's stumble collapses your own healthy agreement.
1133,Dangerous,Acceleration on Cross-Default of Affiliates,FR,"accélération sur défaut croisé des filiales, contagion de défaut",20,High,Déclenche le défaut de votre contrat si une filiale fait défaut sur une dette sans rapport.,Limiter les déclencheurs de défaut à vos seules obligations substantielles.,Le faux pas d'une filiale sans rapport fait s'effondrer votre propre accord sain.
1134,Dangerous,Acceleration on Cross-Default of Affiliates,ID,"akselerasi karena gagal silang afiliasi, gagal bayar grup, default menular",20,High,Memicu gagal bayar pada kontrak Anda jika ada afiliasi gagal bayar atas utang tak terkait.,Batasi pemicu gagal bayar hanya pada kewajiban material Anda sendiri.,Kesalahan afiliasi tak terkait meruntuhkan perjanjian sehat Anda sendiri.
1135,Dangerous,Unilateral Conversion of Debt to Equity,EN,"debt to equity conversion, forced conversion, lender takes equity, dilution on default",20,High,"Lets the lender convert debt into equity at its discretion, diluting owners.",Tie any conversion to agreed terms and objective triggers with valuation protections.,Ownership can be seized through forced conversion at a moment of weakness.
1136,Dangerous,Unilateral Conversion of Debt to Equity,FR,"conversion unilatérale de dette en capital, prise de participation forcée",20,High,"Permet au prêteur de convertir la dette en capital à sa discrétion, diluant les associés.",Lier toute conversion à des conditions convenues et déclencheurs objectifs avec protections d'évaluation.,La propriété peut être saisie par conversion forcée à un moment de faiblesse.
1137,Dangerous,Unilateral Conversion of Debt to Equity,ID,"konversi utang ke ekuitas sepihak, konversi paksa, pemberi pinjaman ambil ekuitas, dilusi saat gagal bayar",20,High,"Mengizinkan pemberi pinjaman mengubah utang menjadi ekuitas atas kebijakannya, mengencerkan pemilik.",Kaitkan konversi pada ketentuan yang disepakati dan pemicu objektif dengan perlindungan valuasi.,Kepemilikan dapat direbut lewat konversi paksa pada saat lemah.
1138,Dangerous,Mandatory Exclusivity of Distribution Without Minimums Protection,EN,"exclusive distribution no minimum, exclusivity without protection, locked exclusive, no performance floor",15,Medium,Grants exclusivity to a distributor with no minimum performance requirement.,Tie exclusivity to enforceable minimum sales or convert to non-exclusive.,An underperforming exclusive partner can freeze you out of your own market.
1139,Dangerous,Mandatory Exclusivity of Distribution Without Minimums Protection,FR,"exclusivité de distribution sans protection de minimums, exclusivité verrouillée",15,Medium,Accorde l'exclusivité à un distributeur sans exigence de performance minimale.,Lier l'exclusivité à des minimums de vente exécutoires ou la convertir en non-exclusive.,Un partenaire exclusif sous-performant peut vous bloquer l'accès à votre propre marché.
1140,Dangerous,Mandatory Exclusivity of Distribution Without Minimums Protection,ID,"eksklusivitas distribusi wajib tanpa perlindungan minimum, eksklusif terkunci, tanpa ambang kinerja",15,Medium,Memberikan eksklusivitas kepada distributor tanpa persyaratan kinerja minimum.,Kaitkan eksklusivitas pada penjualan minimum yang dapat ditegakkan atau ubah menjadi non-eksklusif.,Mitra eksklusif yang berkinerja buruk dapat mengunci Anda dari pasar Anda sendiri.
1141,Dangerous,Unilateral Patient Data Use,EN,"patient data use, PHI reuse, secondary use health data, no consent health",25,Critical,Permits broad secondary use of protected patient health data without consent.,"Restrict PHI use to the contracted purpose with explicit, revocable consent.","Highly sensitive health data is repurposed, risking severe regulatory penalties."
1142,Dangerous,Unilateral Patient Data Use,FR,"usage unilatéral des données patient, réutilisation des données de santé",25,Critical,Autorise un large usage secondaire des données de santé protégées sans consentement.,Restreindre l'usage des données de santé à la finalité convenue avec consentement révocable.,"Des données de santé très sensibles sont réutilisées, risquant de lourdes sanctions."
1143,Dangerous,Unilateral Patient Data Use,ID,"penggunaan data pasien sepihak, penggunaan ulang PHI, tanpa persetujuan kesehatan",25,Critical,Mengizinkan penggunaan sekunder yang luas atas data kesehatan pasien terlindungi tanpa persetujuan.,Batasi penggunaan PHI pada tujuan yang dikontrakkan dengan persetujuan tegas dan dapat dicabut.,"Data kesehatan sangat sensitif digunakan ulang, berisiko sanksi regulasi berat."
1144,Dangerous,Uncapped HIPAA Indemnity,EN,"HIPAA indemnity, uncapped health liability, breach indemnity health, regulatory fines",25,Critical,Imposes unlimited indemnity for any health-data breach regardless of fault.,Cap the indemnity and tie it to breaches actually caused by your conduct.,"A single health-data incident can create ruinous, uncapped liability."
1145,Dangerous,Uncapped HIPAA Indemnity,FR,"indemnité HIPAA illimitée, responsabilité santé sans plafond",25,Critical,"Impose une indemnité illimitée pour toute violation de données de santé, sans égard à la faute.",Plafonner l'indemnité et la lier aux violations réellement causées par votre conduite.,Un seul incident de données de santé peut créer une responsabilité ruineuse et illimitée.
1146,Dangerous,Uncapped HIPAA Indemnity,ID,"indemnitas HIPAA tanpa batas, tanggung jawab kesehatan tanpa plafon, denda regulasi",25,Critical,Membebankan indemnitas tanpa batas atas pelanggaran data kesehatan terlepas dari kesalahan.,Batasi indemnitas dan kaitkan pada pelanggaran yang benar-benar disebabkan perilaku Anda.,Satu insiden data kesehatan dapat menciptakan tanggung jawab tanpa batas yang menghancurkan.
1147,Dangerous,Rolling Reserve Without Release,EN,"rolling reserve, payment reserve, withhold funds, no release schedule, reserve trap",20,High,Holds a percentage of your revenue in reserve indefinitely with no release date.,Set a defined reserve percentage and a fixed release schedule.,Cash flow is strangled as revenues are perpetually withheld.
1148,Dangerous,Rolling Reserve Without Release,FR,"réserve glissante sans libération, retenue de fonds indéfinie",20,High,"Conserve un pourcentage de votre chiffre d'affaires en réserve indéfiniment, sans date de libération.",Fixer un pourcentage de réserve défini et un calendrier de libération.,La trésorerie est étranglée par des revenus perpétuellement retenus.
1149,Dangerous,Rolling Reserve Without Release,ID,"rolling reserve tanpa pelepasan, cadangan pembayaran, tahan dana, jebakan cadangan",20,High,Menahan persentase pendapatan Anda sebagai cadangan tanpa batas tanpa tanggal pelepasan.,Tetapkan persentase cadangan yang ditentukan dan jadwal pelepasan yang pasti.,Arus kas tercekik karena pendapatan ditahan terus-menerus.
1150,Dangerous,Unilateral Account Freeze,EN,"account freeze, suspend funds, hold balance, freeze without notice, lock account",20,High,Lets the processor freeze your funds at any time at its sole discretion.,"Require objective triggers, notice, and a defined dispute and release process.",Operating funds can be locked indefinitely with no recourse.
1151,Dangerous,Unilateral Account Freeze,FR,"gel unilatéral du compte, suspension des fonds, blocage sans préavis",20,High,Permet au prestataire de geler vos fonds à tout moment à sa seule discrétion.,"Exiger des déclencheurs objectifs, un préavis et un processus de libération défini.",Les fonds d'exploitation peuvent être bloqués indéfiniment sans recours.
1152,Dangerous,Unilateral Account Freeze,ID,"pembekuan rekening sepihak, tangguhkan dana, tahan saldo, kunci rekening tanpa pemberitahuan",20,High,Mengizinkan pemroses membekukan dana Anda kapan saja atas kebijakannya sendiri.,"Wajibkan pemicu objektif, pemberitahuan, dan proses sengketa serta pelepasan yang ditentukan.",Dana operasional dapat terkunci tanpa batas tanpa upaya hukum.
1153,Dangerous,Excessive Chargeback Liability,EN,"chargeback liability, excessive chargeback fees, fraud liability shift, dispute penalty",20,High,Shifts all chargeback and fraud liability to you with punitive per-dispute fees.,Allocate fraud liability fairly and cap chargeback fees at cost.,"Disputes you cannot control generate compounding, punitive charges."
1154,Dangerous,Excessive Chargeback Liability,FR,"responsabilité excessive des rétrofacturations, transfert de la fraude",20,High,Vous transfère toute la responsabilité des rétrofacturations et fraudes avec des frais punitifs par litige.,Répartir équitablement la responsabilité de la fraude et plafonner les frais au coût.,Des litiges hors de votre contrôle génèrent des frais punitifs cumulés.
1155,Dangerous,Excessive Chargeback Liability,ID,"tanggung jawab chargeback berlebihan, alihkan tanggung jawab penipuan, denda sengketa",20,High,Mengalihkan semua tanggung jawab chargeback dan penipuan kepada Anda dengan biaya per-sengketa yang menghukum.,Alokasikan tanggung jawab penipuan secara adil dan batasi biaya chargeback sebatas biaya nyata.,Sengketa yang tak dapat Anda kendalikan menimbulkan biaya menghukum yang menumpuk.
1156,Dangerous,Mandatory Ad Spend Commitment,EN,"ad spend commitment, minimum media spend, committed budget, shortfall penalty ads",15,Medium,Locks you into a large minimum ad spend with penalties for underspending.,Right-size the minimum and allow rollover of unused budget.,Budget is committed to a channel regardless of its actual performance.
1157,Dangerous,Mandatory Ad Spend Commitment,FR,"engagement de dépense publicitaire obligatoire, budget média minimum",15,Medium,Vous enferme dans une dépense publicitaire minimale importante avec pénalités de sous-dépense.,Calibrer le minimum et autoriser le report du budget non utilisé.,Le budget est engagé sur un canal quelle que soit sa performance réelle.
1158,Dangerous,Mandatory Ad Spend Commitment,ID,"komitmen belanja iklan wajib, belanja media minimum, penalti kekurangan iklan",15,Medium,Mengunci Anda pada belanja iklan minimum besar dengan penalti jika belanja kurang.,Sesuaikan minimum dan izinkan pengalihan anggaran yang tak terpakai.,Anggaran terikat pada satu kanal terlepas dari kinerja sebenarnya.
1159,Dangerous,No Make-Good for Underdelivery,EN,"no make-good, ad underdelivery, no refund impressions, missed delivery, no remedy",15,Medium,Provides no make-good or refund if promised ad impressions are not delivered.,Require make-goods or pro-rata refunds for any underdelivery.,You pay in full for media the vendor never actually delivered.
1160,Dangerous,No Make-Good for Underdelivery,FR,"absence de compensation pour sous-livraison publicitaire, aucune remise",15,Medium,N'offre aucune compensation ni remboursement si les impressions promises ne sont pas livrées.,Exiger des compensations ou remboursements au prorata pour toute sous-livraison.,Vous payez intégralement un média que le fournisseur n'a jamais livré.
1161,Dangerous,No Make-Good for Underdelivery,ID,"tanpa make-good untuk kekurangan tayang, tanpa pengembalian impresi, tanpa upaya hukum",15,Medium,Tidak memberikan make-good atau pengembalian jika impresi iklan yang dijanjikan tak terkirim.,Wajibkan make-good atau pengembalian proporsional untuk setiap kekurangan tayang.,Anda membayar penuh untuk media yang sebenarnya tak pernah dikirim vendor.
1162,Dangerous,Unilateral Impression Repricing,EN,"impression repricing, dynamic ad pricing, unilateral CPM change, reprice inventory",15,Medium,Lets the platform reprice ad inventory after you have committed budget.,Lock CPM/CPC rates for the campaign; require consent to change them.,Effective costs rise unpredictably after you are already committed.
1163,Dangerous,Unilateral Impression Repricing,FR,"retarification unilatérale des impressions, changement de CPM",15,Medium,Permet à la plateforme de retarifer l'inventaire après votre engagement budgétaire.,Figer les taux CPM/CPC pour la campagne; exiger un accord pour les modifier.,Les coûts réels augmentent de façon imprévisible une fois engagé.
1164,Dangerous,Unilateral Impression Repricing,ID,"penetapan ulang harga impresi sepihak, harga iklan dinamis, ubah CPM sepihak",15,Medium,Mengizinkan platform menetapkan ulang harga inventaris iklan setelah Anda mengikat anggaran.,Kunci tarif CPM/CPC untuk kampanye; wajibkan persetujuan untuk mengubahnya.,Biaya efektif naik tak terduga setelah Anda terlanjur berkomitmen.
1165,Dangerous,Minimum Energy Offtake Commitment,EN,"minimum offtake, energy take-or-pay, capacity payment, pay for unused energy",20,High,Requires paying for a high minimum energy volume whether or not you consume it.,Cap the commitment and allow flexibility tied to actual operational need.,You pay for power you cannot use even when operations slow or stop.
1166,Dangerous,Minimum Energy Offtake Commitment,FR,"engagement d'enlèvement minimal d'énergie, paiement de capacité",20,High,"Exige le paiement d'un volume minimal élevé d'énergie, que vous le consommiez ou non.",Plafonner l'engagement et permettre une flexibilité liée au besoin réel.,Vous payez une énergie inutilisable même quand l'activité ralentit ou s'arrête.
1167,Dangerous,Minimum Energy Offtake Commitment,ID,"komitmen pembelian energi minimum, take-or-pay energi, bayar energi tak terpakai",20,High,Mengharuskan membayar volume energi minimum tinggi baik dikonsumsi atau tidak.,Batasi komitmen dan izinkan fleksibilitas sesuai kebutuhan operasional aktual.,Anda membayar daya yang tak bisa digunakan bahkan saat operasi melambat atau berhenti.
1168,Dangerous,Unilateral Tariff Reclassification,EN,"tariff reclassification, rate class change, reclassify customer, higher tariff band",15,Medium,Lets the utility reclassify you into a higher tariff band unilaterally.,Fix the tariff class for the term; require justification and notice to change.,Energy costs jump through reclassification you cannot contest.
1169,Dangerous,Unilateral Tariff Reclassification,FR,"reclassification tarifaire unilatérale, changement de classe de tarif",15,Medium,Permet au fournisseur de vous reclasser dans une tranche tarifaire supérieure unilatéralement.,Figer la classe tarifaire pour la durée; exiger justification et préavis pour la changer.,Les coûts énergétiques bondissent via une reclassification incontestable.
1170,Dangerous,Unilateral Tariff Reclassification,ID,"reklasifikasi tarif sepihak, ubah kelas tarif, naikkan pita tarif",15,Medium,Mengizinkan penyedia mereklasifikasi Anda ke pita tarif lebih tinggi secara sepihak.,Tetapkan kelas tarif untuk masa berlaku; wajibkan pembenaran dan pemberitahuan untuk mengubah.,Biaya energi melonjak lewat reklasifikasi yang tak bisa Anda bantah.
1171,Dangerous,Demurrage Without Cap,EN,"demurrage, uncapped demurrage, detention charges, port delay fees, no cap",20,High,Charges uncapped demurrage and detention for delays often outside your control.,Cap demurrage and exclude delays caused by the carrier or force majeure.,"Port and equipment delays generate runaway, uncontrollable charges."
1172,Dangerous,Demurrage Without Cap,FR,"surestaries sans plafond, frais de détention, retards portuaires",20,High,Facture des surestaries et détentions sans plafond pour des retards souvent hors de votre contrôle.,Plafonner les surestaries et exclure les retards du transporteur ou de force majeure.,Les retards portuaires et d'équipement génèrent des frais incontrôlables.
1173,Dangerous,Demurrage Without Cap,ID,"demurrage tanpa batas, biaya detensi, biaya keterlambatan pelabuhan, tanpa plafon",20,High,Mengenakan demurrage dan detensi tanpa batas untuk keterlambatan yang sering di luar kendali Anda.,Batasi demurrage dan kecualikan keterlambatan akibat pengangkut atau force majeure.,Keterlambatan pelabuhan dan peralatan menimbulkan biaya tak terkendali.
1174,Dangerous,Deadfreight Full Liability,EN,"deadfreight, unused cargo space, full freight liability, book or pay shipping",15,Medium,Charges full freight for booked space even if your cargo volume falls short.,Allow reasonable tolerance bands and reallocation of unused space.,You pay for vessel space you booked but could not fill.
1175,Dangerous,Deadfreight Full Liability,FR,"responsabilité totale de fret mort, espace de cargaison inutilisé",15,Medium,Facture le fret intégral pour l'espace réservé même si le volume de cargaison est insuffisant.,Autoriser des marges de tolérance raisonnables et la réallocation de l'espace inutilisé.,Vous payez l'espace réservé du navire que vous n'avez pu remplir.
1176,Dangerous,Deadfreight Full Liability,ID,"tanggung jawab penuh deadfreight, ruang kargo tak terpakai, book-or-pay pengiriman",15,Medium,Mengenakan ongkos angkut penuh atas ruang yang dipesan meski volume kargo Anda kurang.,Izinkan pita toleransi yang wajar dan realokasi ruang yang tak terpakai.,Anda membayar ruang kapal yang dipesan tetapi tak bisa diisi.
